TIME,A,Bb,B,C,C#,D,Eb,E,F,F#,G,Ab
1.996916100,2.67741,0.195553,0.00586531,0.00720239,0.604184,1.29971,0.991876,0.424093,0.901118,0.55048,0.131845,0.246784
2.043356009,3.06041,0.2039,0.0542254,0.877795,0.25069,0.598305,0.857952,0.374402,1.8227,0,0.0887251,0.158976
2.089795918,3.32507,0.205152,0.094529,1.11471,0.127598,0.0457241,0.854075,0.219376,2.21699,0.0145455,0.286494,0.111619
2.136235828,3.25143,0.251466,0.0948356,1.10812,0.142337,0.0647661,0.817172,0.116966,2.3471,0.0446443,0.451784,0
2.182675737,3.2678,0.172209,0.0783331,1.1002,0.116063,0.123201,0.629755,0.0651274,2.53568,0.0190285,0.541051,0.0514759
2.229115646,3.24677,0.135902,0.0620275,1.16068,0.0978936,0.135174,0.586551,0,2.69738,0.000473982,0.654058,0.0651434
2.275555556,3.19641,0.23814,0,1.05995,0.0346455,0.133503,0.580712,0.0490962,2.72394,0.000782626,0.741251,0.0762511
2.321995465,3.21738,0.0942603,0,1.14096,0,0.127487,0.616866,0.0548299,2.86642,1.83602e-05,0.824104,0.0646456
2.368435374,3.06857,0.0608591,0,1.4655,0,0.120371,0.641616,0.155867,2.75791,0.00010378,0.926167,0.127004
2.414875283,3.0889,0.0847166,0.00562705,1.61094,0.00626162,0.113358,0.558337,0.397818,2.45021,0.0635086,0.980225,0.175285
2.461315193,3.25014,0.0794576,0.00211023,1.5592,0.06607,0.103619,0.456077,0.501295,2.29474,0.0486584,0.977754,0.182084
2.507755102,3.39601,0.133202,0.00137389,1.45668,0.123999,0.109186,0.438362,0.519624,2.25415,0.050362,0.884819,0.190239
2.554195011,3.39365,0.0576372,0.000717547,1.45236,0.160911,0.109094,0.464531,0.46273,2.42356,0.0563043,0.832642,0.20761
2.600634921,3.27265,0,0,1.42019,0.190996,0.106694,0.493973,0.342621,2.76039,0.0353717,0.824112,0.233476
2.647074830,3.18138,2.75221e-05,0,1.35366,0.22702,0.10711,0.499933,0.268686,2.86726,0.00551291,0.734016,0.25201
2.693514739,3.2371,0.000751949,0.0529594,1.2306,0.257004,0.100496,0.56015,0.122283,2.92425,0.00230629,0.616951,0.262738
2.739954649,3.26718,0.00011816,0.00879609,1.26186,0.283385,0.105846,0.596856,0.0793485,3.04377,0.0151322,0.37928,0.206402
2.786394558,3.22265,0.00402436,0.0399683,1.4045,0.281789,0.106401,0.630258,0.0483368,3.11066,0.000249524,0.343232,0.202117
2.832834467,3.24563,0.189489,0,1.58329,0.300493,0.087496,0.546065,0.120979,3.03118,0.000335695,0.333243,0.277021
2.879274376,3.33362,0.189029,0,1.71166,0.265652,0.0746386,0.53542,0.0892462,3.05892,0.0458169,0.28937,0.33784
2.925714286,3.4345,0.0758332,0,1.71761,0.251212,0.0711663,0.591922,0.0247088,3.15027,0.0690184,0.282813,0.292633
2.972154195,3.48142,0.00294661,0,1.72763,0.25506,0.0845321,0.613154,0.0025506,3.26355,0.000425398,0.28125,0.203835
3.018594104,3.43144,0.0800204,0,1.67072,0.298223,0.125371,0.527916,0.0479656,3.2762,0,0.226269,0.0975097
3.065034014,3.30182,0.191885,0.104067,1.59248,0.322331,0.122213,0.386003,0.197383,3.10586,0,0.292643,0
3.111473923,3.17495,0.226553,0.0126775,1.77744,0.314304,0.0987428,0.342822,0.231089,2.9054,0.000349704,0.436555,0
3.157913832,3.11566,0.208653,0.00382094,1.85161,0.274625,0.0763834,0.388072,0.156521,2.79078,0.000834747,0.514174,0.122386
3.204353741,2.89646,0.210213,0.00173459,2.08602,0.253288,0.0591629,0.460225,0.115198,2.66148,0.000788952,0.569493,0.102518
3.250793651,2.85219,0.203564,0,2.28622,0.238283,0.0478309,0.498618,0.0756621,2.5115,0.000329354,0.608709,0.0397096
3.297233560,2.90872,0.200773,0.000592826,2.36562,0.213692,0.0414942,0.501063,0.077436,2.35134,0.000663923,0.71019,0.0184436
3.343673469,2.98762,0.204783,0,2.35805,0.21555,0.0420708,0.506636,0.0464542,2.22641,0.000661153,0.777804,0.00687639
3.390113379,3.02571,0.246713,0,2.26226,0.183182,0.051448,0.524476,0.069537,2.21442,0.000987351,0.755561,0.000107102
3.436553288,3.1428,0.284888,0.00209992,2.10304,0.176688,0.0646684,0.560742,0.143394,2.25028,0.00120782,0.672372,3.13661e-05
3.482993197,3.2833,0.232008,0.000394137,1.93272,0.150322,0.0788625,0.555434,0.186546,2.39243,0.0278286,0.55346,0
3.529433107,3.28465,0.0831885,0,1.80449,0.156912,0.0827843,0.609235,0.218777,2.55103,0.00568271,0.539702,0
3.575873016,3.21301,0.0124684,0.0561828,1.73062,0.152934,0.0807031,0.599994,0.225177,2.56953,0.00510083,0.560324,0
3.622312925,3.17587,0.0556816,0.114983,1.71295,0.142453,0.0774991,0.551915,0.277045,2.41443,0.00176318,0.511633,0.0402163
3.668752834,3.08129,0.151941,0.0784258,1.72452,0.136984,0.0748694,0.516118,0.485983,2.29021,0.00141907,0.416392,0.0745804
3.715192744,2.93645,0.256685,0.0392795,1.74602,0.15263,0.0704321,0.576019,0.5227,2.21919,0.00144136,0.295194,0.131655
3.761632653,3.03803,0.224903,0,1.74622,0.189967,0.021978,0.643301,0.245564,2.35439,0.00414138,0.336546,0.141458
3.808072562,3.13568,0.0478094,0,1.69873,0.253134,0,0.720134,0.249561,2.4296,0.0281938,0.436195,0.0682758
3.854512472,2.59896,0.00233947,0.0867425,1.47067,0.420698,0.023959,0.547065,0.713663,2.30314,0.0369082,0.817671,0.110217
3.900952381,2.55469,0.00925606,0.0336845,1.06656,0.376677,0.157741,0.39198,1.3182,2.14115,0.0843527,0.513413,0.176937
3.947392290,3.07042,0,0.0439813,0.791329,0.285699,0.466762,0.351853,1.2747,1.99306,0.0489077,0.483707,0.308116
3.993832200,2.91929,0,0.0349658,0.6073,0.199252,1.31795,0.345161,1.12258,1.92225,0.06015,0.419061,0.273436
4.040272109,2.93508,0,0.039177,0.839427,0.118207,1.74331,0.430444,0.916007,1.87359,0.110773,0.418703,0.2197
4.086712018,2.90309,0,0.0706959,0.933573,0.0101573,1.93944,0.531044,0.815744,1.84764,0.323273,0.440581,0.307701
4.133151927,2.81261,0.00191091,0.117254,0.84162,0.00703114,2.08042,0.646075,0.642207,1.95963,0.47118,0.300971,0.479216
4.179591837,2.88197,0.00311303,0.0843905,0.713839,0,2.07798,0.639694,0.479253,1.96153,0.638299,0.265191,0.655568
4.226031746,2.85869,0.00343795,0.0156945,0.585531,0.0356654,2.1045,0.462197,0.678764,1.6429,0.834409,0.309491,0.596622
4.272471655,2.88061,0.00344117,0.000238136,0.544188,0.1121,1.89768,0.233505,0.649806,1.4339,0.913779,0.464802,0.447421
4.318911565,2.96252,0.00403319,0.0012212,0.605732,0.0416461,1.79971,0.246213,0.591397,1.48717,0.958433,0.508548,0.204783
4.365351474,2.96467,0.00462255,0.0017768,0.614415,0.0427659,1.81922,0.24501,0.619974,1.56802,0.885574,0.470825,0.230382
4.411791383,2.94391,0.0158403,0.000276159,0.591003,0.23474,1.79471,0.233648,0.670039,1.58679,0.749487,0.399569,0.395543
4.458231293,2.89176,0.0313637,0,0.505984,0.0231905,1.78863,0.215702,0.703285,1.80461,0.689268,0.355139,0.379104
4.504671202,2.79787,0.0381596,0.00766181,0.436821,0.00279847,1.81067,0.216588,0.651714,2.05323,0.6846,0.318028,0.482719
4.551111111,2.7651,0.0856881,0.0025311,0.569954,0,1.84463,0.278627,0.689442,2.04679,0.640149,0.229402,0.578156
4.597551020,2.5908,0.0251527,0.00415728,0.707385,0,2.01292,0.35876,0.799166,2.03828,0.669459,0.155371,0.620038
4.643990930,2.53532,0.000177546,0.00395718,0.821196,0,1.95783,0.383172,0.736173,2.00326,0.777245,0.259127,0.394537
4.690430839,2.61509,0,0.00363712,0.841501,0.0365108,1.83643,0.381148,0.56224,1.94404,0.953961,0.261161,0.29892
4.736870748,2.81991,0,0.00320696,0.73875,0.0903257,1.71675,0.39109,0.354419,2.08903,1.03252,0.368746,0.215918
4.783310658,2.88248,0,0.0444569,0.621562,0.223202,1.6305,0.371457,0.367045,2.27513,0.894798,0.465753,0.221274
4.829750567,2.85595,0.00113784,0.128772,0.563616,0.389137,1.72812,0.392529,0.464731,2.33837,0.646281,0.369019,0.399976
4.876190476,2.83063,0.0413545,0.190868,0.529596,0.465425,1.89877,0.400863,0.482185,2.31093,0.525976,0.199387,0.575694
4.922630385,2.80135,0.0979118,0.16923,0.58296,0.392803,1.81897,0.452977,0.373229,2.22231,0.570608,0.230175,0.439943
4.969070295,2.72452,0.115234,0.080051,0.839122,0.285507,1.62801,0.502732,0.299516,2.16365,0.670843,0.667065,0
5.015510204,2.80387,0.0906982,0.0236675,1.04416,0.166295,1.55216,0.543793,0.222327,2.18195,0.688428,0.719453,0
5.061950113,2.99465,0.0951451,0,1.06101,0.0630407,1.20977,0.469366,0.130796,2.31432,0.577154,0.572905,0.0428084
5.108390023,3.01459,0.104342,0.00145012,0.930018,0.0202724,1.1362,0.406551,0.0696355,2.49208,0.435837,0.652505,0.128576
5.154829932,2.96228,0.00067741,0.00128703,0.886809,0,1.2625,0.428491,0.0685855,2.64265,0.369338,0.758605,0.16828
5.201269841,2.95731,0.000597846,0,0.98678,0.00151885,1.35831,0.432329,0.0677481,2.64076,0.345764,0.71759,0.207248
5.247709751,3.0024,0,0,1.03589,0.00512299,1.36221,0.421337,0.0672103,2.6018,0.373831,0.437032,0.337632
5.294149660,3.1828,0.197173,0,1.19449,0.0252566,0.997342,0.342437,0.12538,2.20477,0.564725,0.375439,0.213727
5.340589569,3.12055,0.23169,0.00259742,1.18765,0.059237,0.935663,0.172267,0.288831,2.06599,0.720545,0.429963,0.122042
5.387029478,2.87088,0.209023,0.00539515,1.12044,0.0893704,1.21101,0.0331485,0.616723,1.94469,0.66337,0.64179,0.134476
5.433469388,2.67573,0.142089,0.00627136,1.12588,0.000184098,1.29502,0.0317015,0.845117,1.91253,0.519144,0.617957,0
5.479909297,2.52022,0.0946357,0.00349648,1.13766,0.000705532,1.39577,0.0306198,0.892097,2.01654,0.490757,0.538725,0.0415049
5.526349206,2.41356,0.0908273,5.09201e-05,1.05602,0.00458265,1.47245,0.0123064,0.75114,2.14677,0.574093,0.554185,0.128012
5.572789116,2.37883,0.157429,0,1.02518,0.07394,1.43555,0,0.471673,2.11908,0.613346,0.7295,0.171447
5.619229025,2.28601,0.117094,0.00126099,0.966454,0.0662103,1.32245,0.00374301,0.421594,2.16975,0.590207,0.750411,0.0966786
5.665668934,2.3259,0.119607,0.0032162,1.04997,0.0669872,1.20832,0.0338539,0.40193,1.78416,0.76656,0.488405,0.245296
5.712108844,2.15887,0.349124,0.413093,0.632687,0.13663,1.19691,0.027472,1.26965,1.75118,0.745753,0.259605,0.668015
5.758548753,1.70264,0.257249,1.05585,0.163108,0.679473,1.3869,0.0252821,2.04789,0.746366,0.592995,0.645571,0.695858
5.804988662,1.43708,0.205035,1.38304,0.507747,0.800643,0.97902,0.0184705,2.08563,0.289407,0.543725,0.570733,0.51188
