TIME,30.0463,30.3998,30.7617,31.1323,31.512,31.901,32.2998,32.7087,33.128,33.5582,33.9998,34.4531,34.9187,35.397,35.8887,36.3941,36.9141,37.449,37.9998,38.5669,39.1513,39.7536,40.3748,41.0156,41.6772,42.3604,43.0664,43.7963,44.5515,45.3331,46.1426,46.9815,47.8516,48.7544,49.692,50.6664,51.6797,52.7344,53.833,54.9784,56.1736,57.4219,58.7269,60.0927,61.5234,63.024,64.5996,66.256,67.9996,69.8374,71.7773,73.8281,75.9995,78.3026,80.7495,83.3543,86.1328,89.1029,92.2852,95.7031,99.384,103.359,107.666,112.347,117.454,123.047,129.199,135.999,143.555,151.999,161.499,172.266,184.57,198.768,215.332,234.908,258.398,287.109,322.998,369.141,430.664
0.000000000,0.000222522,0.000155136,0.000130415,0.000308449,0.000422076,0.000328973,0.000446042,0.000363662,0.000244712,0.00022627,0.00036388,0.000100793,5.96741e-05,3.85862e-05,2.6352e-05,3.82442e-05,0.000231974,0.000239949,8.04145e-05,3.87624e-05,1.97641e-05,1.82013e-05,1.92274e-05,3.64016e-05,6.76446e-05,0.000114593,0.000100435,9.04098e-05,0.000129736,0.000427,0.000421428,0.000176435,5.80661e-05,5.55618e-05,4.65032e-05,6.48392e-05,7.53638e-05,7.54883e-05,0.000180691,0.00123866,0.00117048,0.000184077,0.000161295,0.000169522,8.90603e-05,9.319e-06,8.35714e-05,4.18099e-05,1.23312e-05,2.16594e-05,4.45717e-05,4.73366e-05,0.000162675,7.15489e-05,3.41584e-05,8.66988e-05,0.000325448,5.8925e-05,8.40399e-06,8.23451e-06,3.12669e-05,3.81666e-05,6.3033e-05,9.78564e-05,8.20181e-05,5.61618e-05,6.50915e-05,4.72694e-05,3.37092e-05,0.000116854,0.000109385,1.11938e-05,3.16355e-06,3.63165e-06,2.42417e-05,0.000366379,0.00140656,0.000860611,8.99744e-05,2.89199e-06,1.59079e-05
1.486077098,0.000223527,0.000159618,0.000232026,0.000426502,0.000455246,0.000343153,0.000501757,0.00041605,0.000244958,0.000226402,0.000364023,0.000103648,5.98187e-05,3.85862e-05,2.63575e-05,3.92747e-05,0.000233038,0.00024,8.04145e-05,3.87624e-05,1.97641e-05,1.82013e-05,1.92274e-05,3.64016e-05,6.76446e-05,0.000114593,0.000100435,9.04098e-05,0.000129736,0.000427319,0.000438294,0.000223208,9.93797e-05,7.60053e-05,7.0191e-05,8.88858e-05,9.20615e-05,8.27763e-05,0.000195037,0.00124005,0.00118159,0.000187514,0.000168037,0.00017673,0.000112798,1.64722e-05,8.51045e-05,4.31911e-05,1.24208e-05,2.64423e-05,4.45717e-05,4.73685e-05,0.000164556,8.10465e-05,3.45504e-05,0.00012444,0.000327359,5.89971e-05,2.22517e-05,8.38398e-05,3.65548e-05,3.82423e-05,6.3033e-05,9.78564e-05,8.20181e-05,5.61618e-05,6.50915e-05,4.72694e-05,3.37092e-05,0.000116854,0.000109785,1.92024e-05,5.60819e-06,3.64452e-06,2.42417e-05,0.000366379,0.00140656,0.000861604,9.02989e-05,3.13346e-06,1.93058e-05
2.972154195,0.000228656,0.000159652,0.000232061,0.000426502,0.000455246,0.000343153,0.000501864,0.000418554,0.000248987,0.000227925,0.000364188,0.000103852,6.72407e-05,4.33508e-05,2.65574e-05,3.93183e-05,0.00024486,0.000259965,0.000118078,9.55205e-05,5.74257e-05,2.68329e-05,1.92274e-05,3.64016e-05,6.76446e-05,0.000114593,0.000100435,9.04098e-05,0.000129736,0.000427329,0.000438304,0.000223208,9.95612e-05,7.62074e-05,7.02367e-05,8.88858e-05,9.2165e-05,8.36514e-05,0.000195398,0.0012401,0.0011817,0.000188811,0.000169838,0.000178994,0.000115855,1.95923e-05,8.9489e-05,4.69957e-05,1.71432e-05,3.1134e-05,4.96751e-05,5.07932e-05,0.000164556,8.11379e-05,4.0715e-05,0.000136999,0.000349262,9.36379e-05,4.85564e-05,9.08388e-05,3.65548e-05,3.82423e-05,6.3033e-05,9.78564e-05,8.20181e-05,5.61618e-05,6.50915e-05,4.72694e-05,3.37092e-05,0.000116854,0.000109785,1.92024e-05,5.60819e-06,3.85159e-06,2.50107e-05,0.000367376,0.00140718,0.00086196,9.10521e-05,4.70473e-06,2.05151e-05
4.458231293,0.00022941,0.00015992,0.000232061,0.000426502,0.000456644,0.000343921,0.000502918,0.000419663,0.000251713,0.0002349,0.000435896,0.00186187,0.00347068,0.00109738,3.04163e-05,3.95415e-05,0.000244949,0.000260533,0.000157115,0.000124608,7.11573e-05,3.00185e-05,1.9683e-05,3.80184e-05,7.80771e-05,0.000120104,0.000117187,0.000137933,0.000161241,0.000431576,0.000444568,0.000223231,9.95612e-05,7.62074e-05,7.02367e-05,9.24247e-05,9.98811e-05,8.61237e-05,0.000195398,0.00124035,0.00118459,0.000194273,0.000171044,0.000179142,0.000117335,2.16658e-05,9.29871e-05,0.000139599,0.000241113,0.000261351,0.000124781,5.11905e-05,0.000164556,8.12112e-05,4.08453e-05,0.000139069,0.000367682,0.000111015,5.2727e-05,9.08433e-05,3.78187e-05,5.1025e-05,7.02971e-05,9.78587e-05,0.000102508,0.000124351,0.000123057,4.74833e-05,3.37092e-05,0.000117171,0.000110118,1.9664e-05,1.23845e-05,1.07435e-05,2.57412e-05,0.000367386,0.00141059,0.00087412,0.000100196,6.22813e-06,2.27699e-05
5.944308390,0.00741917,0.00692022,0.00188135,0.00111125,0.00122542,0.000343921,0.000502918,0.000419663,0.000322217,0.000289801,0.000443705,0.00186355,0.00347489,0.00122346,0.000933415,0.00141775,0.000580087,0.000324746,0.000346339,0.000927587,0.00140484,0.000853545,1.9683e-05,3.80184e-05,0.00016635,0.000295945,0.000338381,0.00061853,0.000437716,0.0018436,0.00272455,0.00146841,0.00105921,0.000997976,0.000377993,0.000190473,0.000121731,9.0238e-05,0.000196079,0.00124155,0.00118486,0.000194273,0.000171044,0.000179142,0.0001247,2.31018e-05,9.29871e-05,0.000139599,0.00144273,0.00287942,0.00276693,0.0139053,0.0264764,0.00510615,5.72752e-05,0.000139863,0.000367682,0.000111015,5.2727e-05,9.08433e-05,3.78187e-05,0.00125706,0.00346182,0.000713255,0.000102508,0.00012508,0.000126225,5.42871e-05,0.000138207,0.000203759,0.000162369,0.000618958,0.00167233,0.000351306,2.57412e-05,0.000367386,0.00141059,0.00087412,0.000100196,6.22813e-06,2.27699e-05
7.430385488,0.00742628,0.006969,0.00208473,0.00132067,0.00123428,0.000366518,0.000625434,0.000454162,0.000322217,0.000291331,0.000466407,0.00203931,0.00416294,0.00220703,0.00127343,0.0018281,0.00157489,0.00076791,0.00042093,0.00093987,0.00149093,0.00104084,0.0004794,0.0011265,0.000756649,0.000766631,0.000452684,0.000658831,0.000493773,0.0018436,0.00272455,0.00146841,0.00125972,0.00253469,0.00397269,0.00431744,0.00162075,0.000591361,0.000746335,0.00136228,0.00119617,0.000230585,0.000199431,0.000299828,0.00038754,0.000230048,0.000130102,0.000173094,0.001503,0.00290304,0.00277742,0.0139411,0.0265347,0.0055137,0.000974349,0.00101781,0.000847862,0.000473093,0.000238805,0.000200455,0.000191713,0.00154378,0.00359358,0.00131897,0.0013684,0.00145539,0.00137419,0.000431104,0.0002281,0.000238222,0.000182439,0.00062516,0.00167233,0.000351306,9.75565e-05,0.00109158,0.00341289,0.00130246,0.000117083,1.67066e-05,3.13073e-05
8.916462585,0.00805397,0.0072863,0.00223411,0.00136373,0.00130438,0.0005257,0.00108796,0.00166335,0.00143466,0.00165968,0.0023292,0.00334649,0.00462938,0.00228843,0.00127509,0.00183222,0.0015777,0.000768356,0.00042093,0.00103948,0.00170514,0.00128227,0.000729686,0.0012804,0.000813697,0.000819693,0.000602212,0.000854303,0.000687299,0.00213254,0.00297116,0.00166268,0.00148974,0.00270192,0.0040242,0.00432218,0.00162075,0.000591361,0.000746335,0.00136767,0.00121416,0.000253037,0.000223086,0.000322322,0.000394743,0.000230048,0.000130102,0.000173094,0.001503,0.00290304,0.00278003,0.0139439,0.0265405,0.00553751,0.0010023,0.00103277,0.000851174,0.000473093,0.000238805,0.000202157,0.000206705,0.00157496,0.00364519,0.00148316,0.00165231,0.00164153,0.00148083,0.000661624,0.000458497,0.000351786,0.000212828,0.000677859,0.00174736,0.000489224,0.000358825,0.00129856,0.00352498,0.00132038,0.000125422,7.24863e-05,6.2905e-05
10.402539683,0.00805397,0.00732137,0.0024784,0.00187329,0.00178863,0.000984142,0.00139529,0.0176792,0.00563241,0.00193085,0.0023292,0.00353369,0.00559773,0.0034,0.00161336,0.00201183,0.0016437,0.000768356,0.00042093,0.00103948,0.00170514,0.00128227,0.000729686,0.0012804,0.00106595,0.00197015,0.00112905,0.000908164,0.00068941,0.00219897,0.0032297,0.0020092,0.00174067,0.00291648,0.00450867,0.0047408,0.00167465,0.000591361,0.000749569,0.00138924,0.00125081,0.000272161,0.000334703,0.0019482,0.0045146,0.00416282,0.00394879,0.00294683,0.00214245,0.00290304,0.00278003,0.0139439,0.0268643,0.00612202,0.00108237,0.00103277,0.000855855,0.000533693,0.000409178,0.00039203,0.00036197,0.00170313,0.00380785,0.00246671,0.00364926,0.00395006,0.0128652,0.00653137,0.000980858,0.000358446,0.000331908,0.00121095,0.00240093,0.000690987,0.000368524,0.00129856,0.00352498,0.00132038,0.000125422,8.66706e-05,0.000320666
11.888616780,0.00805397,0.00732137,0.00260636,0.00284898,0.00329088,0.00175033,0.00183522,0.0176792,0.00563241,0.00193085,0.0023292,0.00365675,0.00677965,0.00660019,0.00425349,0.00257779,0.00167242,0.000768356,0.00042093,0.00103948,0.00170514,0.00128227,0.000729686,0.0012804,0.00106595,0.00197015,0.0119041,0.0318764,0.00652185,0.00308594,0.0125369,0.0399395,0.0292378,0.00470171,0.00450867,0.0047408,0.00167465,0.000591361,0.000749569,0.00138924,0.00287962,0.00144018,0.000446566,0.00211863,0.00573682,0.00652036,0.00479208,0.00300216,0.00214245,0.00290304,0.00278003,0.0139439,0.0268643,0.00638312,0.00204693,0.00176514,0.000911223,0.000559457,0.00161533,0.00177207,0.000515345,0.00170313,0.00380785,0.00246671,0.00364926,0.00395006,0.0128652,0.00763746,0.00445062,0.00149949,0.000416669,0.00142971,0.00336706,0.00174065,0.000450784,0.0013156,0.00361836,0.00142513,0.000151479,8.66706e-05,0.000320666
