TIME,BIN 1,BIN 2,BIN 3,BIN 4,BIN 5,BIN 6,BIN 7,BIN 8,BIN 9,BIN 10,BIN 11,BIN 12,BIN 13,BIN 14,BIN 15,BIN 16,BIN 17,BIN 18,BIN 19,BIN 20,BIN 21
0.487619048,-402.82,16.8868,-10.3085,20.5468,-5.39485,14.2943,-4.04696,8.68832,-6.70941,4.41326,-7.43407,4.47708,-7.17058,5.35926,-8.20541,2.23693,-10.0341,3.79714,-6.30246,3.3551,-6.28234
0.510839002,-405.534,19.2383,-9.50864,20.6687,-7.567,12.5588,-6.02023,12.0575,-4.41522,6.37165,-6.61591,5.52073,-10.5323,3.46217,-10.0687,1.45165,-12.0541,3.28862,-6.44574,5.62945,-5.24391
0.534058957,-397.625,19.8067,-6.22663,16.3609,-4.85493,11.8387,0.373907,6.53464,-2.72051,4.31463,-3.53172,0.627869,-4.61527,3.85339,-3.58446,-0.145781,-7.82957,0.5213,-4.27933,2.71313,-3.7363
0.557278912,-399.123,14.3267,-5.10985,14.9216,-3.44931,7.18229,-2.6358,4.69852,3.21439,6.57315,1.64953,4.47406,-1.79213,2.93209,-4.26175,-1.82217,-6.44389,0.27102,-1.31424,1.03909,-2.82675
0.580498866,-398.986,17.4517,-2.15139,15.7277,-2.6617,7.07249,-1.67848,6.08632,-0.0117955,4.2018,-3.45137,0.60413,-1.94896,3.10258,-1.74814,0.91522,-4.93242,0.371725,-4.11691,1.52371,-1.83428
0.603718821,-399.458,18.0272,-5.40793,13.4836,-5.49846,7.63194,-1.43537,4.2855,-2.3622,2.82755,-4.51993,1.65974,-5.62301,2.09242,-2.10225,2.28336,-7.19358,0.187438,-4.03551,3.01592,-2.79481
0.626938776,-392.959,18.7261,-2.6687,15.7614,-1.25524,8.32348,1.72497,10.6339,-0.10898,1.3725,-1.1087,2.52376,-3.07929,2.79082,-0.695603,0.693353,-3.68644,-0.325018,-3.99261,1.22795,-1.90628
0.650158730,-385.112,14.8775,-12.8163,11.6393,1.5423,6.49568,3.07743,7.41157,0.757725,-2.33724,0.896859,1.83365,-3.81848,0.0985065,-0.306773,0.463649,-2.58942,0.441013,-3.20061,-1.61359,-1.39586
0.673378685,-377.947,18.21,-15.7248,9.83508,0.942269,8.58907,-0.0202498,8.57615,-0.484506,-2.30594,-0.232022,2.18154,-4.21854,1.68879,0.215988,1.09851,-3.24812,-0.637641,-2.89575,-1.5379,-0.377947
0.696598639,-384.282,17.7231,-17.179,10.7095,-0.183912,12.166,1.78262,11.5266,-1.27163,1.11874,-2.31963,0.753988,-9.04728,2.34879,-4.4923,-0.897102,-6.07656,2.61625,-3.43769,-0.0234465,-1.56426
0.719818594,-375.791,16.7104,-15.6096,11.4775,-0.909436,9.39857,1.91136,6.92963,-1.03578,-1.22521,-2.87201,1.84521,-2.24447,1.95969,-2.6368,0.252735,-4.30663,3.25672,-1.13774,0.890056,-0.975021
0.743038549,-371.087,20.9414,-16.8992,13.4629,1.17161,10.1606,3.22729,4.61557,0.238914,4.18667,-0.298725,3.70343,-2.25513,2.44572,-0.558636,1.0708,-4.92671,0.700161,-2.65902,-1.54109,-2.21055
0.766258503,-374.851,20.7253,-12.2472,9.92841,0.584227,11.1723,2.3498,3.03847,-0.439084,3.66468,-3.27996,1.39173,0.373037,1.60358,-2.39156,0.290438,-5.95163,0.0402252,-2.94544,0.263072,-0.540555
0.789478458,-379.875,24.3979,-15.3518,11.1945,-3.57991,13.6351,0.333738,6.63633,-1.79079,5.2115,-5.41305,4.31326,-1.82511,3.11893,-2.71251,3.22308,-3.31673,1.82891,-4.40398,0.464781,-0.936118
0.812698413,-387.681,24.6881,-20.1293,14.1546,-5.13776,18.5018,-2.37463,9.87398,-5.79681,9.03716,-7.98864,7.88955,-4.82244,5.9723,-6.353,6.13922,-8.59884,4.43025,-6.76732,5.731,-5.68257
0.835918367,-388.23,23.8893,-18.881,13.9425,-7.09332,15.3148,-6.20202,9.12358,-3.84151,8.93265,-6.36087,7.06817,-3.73899,5.76696,-7.84932,4.6808,-7.56095,5.44267,-6.07299,5.44373,-2.876
0.859138322,-386.602,21.1245,-13.6936,11.8558,-2.13948,13.9117,-0.116804,10.2457,0.0921762,5.07351,-4.68711,4.96955,-1.01406,2.14234,-6.22674,1.13758,-6.32916,-0.305371,-5.27077,0.257135,-3.65819
0.882358277,-388.53,19.8227,-10.5907,14.3715,-0.244864,13.274,-0.14759,3.6628,-1.37416,2.19344,-3.9995,3.51942,-0.699462,2.19168,-3.37554,0.681004,-4.45071,0.0235773,-1.88941,1.98471,-1.07272
0.905578231,-397.076,18.7864,-12.4549,9.95796,-5.7141,11.4634,-0.342611,7.50853,-2.06432,7.80919,-4.44292,1.59314,-4.08359,2.39046,-6.86315,1.6082,-5.45039,2.87145,-6.14515,2.9522,-1.78715
0.928798186,-392.715,23.1887,-6.14627,14.0585,-4.46593,12.3033,-2.52604,6.48046,-2.97888,3.60764,-5.35516,2.44835,-2.0761,5.17476,-5.50198,1.36651,-4.97179,1.50829,-4.13244,1.23727,-4.91823
0.952018141,-393.485,19.1673,-4.40546,11.8279,-2.50355,8.1208,-1.23837,4.97588,3.17595,5.02164,-1.8677,0.679676,-4.36881,0.159463,-4.85746,1.32621,-2.99438,-1.3194,-2.82337,1.01746,-0.439151
0.975238095,-398.812,13.1107,-6.22935,10.1131,-1.67876,8.76562,-1.45549,3.54499,0.172036,1.43246,-0.522334,-0.562556,-3.507,-0.503869,-3.73447,0.0842355,-2.61198,-0.542869,-3.49863,-0.12217,-1.30637
0.998458050,-402.472,16.4933,-6.75609,14.1342,-2.6263,11.9466,0.477534,8.14532,0.84322,6.21226,-1.52899,2.86805,-3.8406,0.351383,-4.34713,-0.52132,-6.21857,-0.287322,-2.71941,0.986907,-3.2428
1.021678005,-395.843,18.9545,-7.011,18.2293,-1.36746,10.5514,-3.93077,6.47079,-1.47281,4.01119,-2.80621,6.74253,-5.77168,0.443105,-4.70331,2.95416,-6.59301,2.36655,-3.88595,3.09161,-1.47864
1.044897959,-388.355,16.399,-15.068,13.3839,-2.26965,9.63245,-1.07627,5.92676,-5.0019,0.225898,-3.33922,2.37202,-6.71307,1.17991,-1.94477,-0.313567,-5.53171,1.57004,-2.20931,-0.182039,-1.28722
1.068117914,-395.301,18.6306,-8.39701,12.8015,-3.11191,11.2368,-1.36984,8.31148,-3.3483,1.69981,-4.08733,1.00385,-4.17511,2.74438,-4.61371,0.794334,-3.49509,3.87727,-3.97084,2.75882,-0.770046
1.091337868,-395.76,16.6643,-9.76025,9.26486,-5.50642,6.00304,-1.50278,7.40974,-1.70163,0.394982,-0.337566,1.33383,-4.06802,3.04013,-1.96457,2.0669,-1.03429,1.6256,-2.19491,0.34453,-2.72515
1.114557823,-399.592,18.3273,-8.05694,11.9917,-2.51391,10.8175,-3.4031,9.33687,1.03483,2.22315,-2.87609,3.671,-5.62655,2.21908,-2.83307,1.53661,-5.18652,2.72511,-2.20495,2.93614,-2.01939
1.137777778,-396.59,14.9563,-10.6333,10.7256,-3.61354,8.17144,-1.34462,4.04628,-0.426908,4.46866,-0.855075,2.72916,-4.57428,0.730687,-3.4472,0.484984,-3.92376,-0.470798,-5.0209,0.223836,-3.08691
1.160997732,-397.363,17.3566,-7.78618,12.7606,-6.35524,7.22591,-5.00919,4.4769,-4.04112,-0.684489,-5.94371,1.75655,-1.98396,0.922746,-6.34566,2.30245,-4.04031,1.08905,-3.14823,4.35971,-1.11902
1.184217687,-390.272,20.0165,-7.56267,8.94867,-1.42979,11.6601,-0.35355,6.57398,0.995491,-0.39603,-4.17379,1.32109,-2.08067,1.08473,-1.36757,2.2972,-0.279392,3.16795,-2.52057,1.64746,-1.3997
1.207437642,-391.049,20.9626,-11.3297,12.3287,-2.94937,11.7082,-3.77768,6.8974,-1.45938,3.98235,-5.83601,2.94812,-3.76634,0.00529077,-6.9573,2.04676,-4.33215,1.12624,-5.91819,1.68254,-1.90243
1.230657596,-397.009,24.0682,-14.3775,18.7741,-4.24546,18.6545,-8.63762,10.8124,-4.94082,8.87405,-9.32772,6.24056,-8.93853,6.44158,-7.75221,6.39141,-5.43929,6.27648,-8.59456,3.50315,-6.98499
1.253877551,-393.9,20.9058,-14.7228,14.8145,-6.44832,11.9846,-5.80139,8.23781,-2.29741,4.53176,-8.72505,1.09812,-9.73273,3.6366,-8.52419,2.85322,-5.85162,3.03681,-6.75423,4.67059,-3.32904
1.277097506,-399.61,17.0247,-8.67331,16.6992,-4.35812,9.434,-6.1579,6.72967,-3.65164,2.75927,-7.16685,3.21012,-6.15724,2.41951,-7.98885,2.25567,-4.84006,3.88742,-4.66978,5.02357,-3.2411
1.300317460,-403.92,16.1684,-9.61878,14.5107,-4.07793,11.2233,-2.27688,8.67999,-1.08691,3.53861,-3.53685,3.17797,-4.42778,4.72769,-2.4815,2.72271,-4.17954,4.09516,-1.85416,2.14888,-4.38724
1.323537415,-397.401,16.7237,-5.88508,16.6618,-1.27027,11.3868,-0.30249,6.97479,-0.422735,2.88263,-2.27449,3.02813,-2.72395,1.29562,-4.69656,-0.10691,-3.05251,1.05986,-3.73146,0.758724,-2.7303
1.346757370,-397.562,15.8967,-6.87197,13.7818,-1.7841,8.79083,-2.21997,8.76749,1.09259,3.23799,-2.25221,2.11535,-3.53976,2.01622,-1.74261,2.18395,-3.32407,2.95559,-4.17907,-1.00792,-0.962297
1.369977324,-401.265,14.3702,-3.76943,15.9388,-2.58956,6.50103,-1.90813,4.72495,-0.353993,-0.303795,-2.40944,-1.02537,-1.72165,2.57451,-1.4342,0.685548,-2.7441,0.771216,-0.867418,-0.133805,-1.66999
1.393197279,-401.317,16.0293,-5.45854,16.0329,-4.25738,8.44588,-2.88834,8.58588,-0.447994,2.15804,-3.63303,4.39917,-1.98186,3.12064,-2.99431,2.08903,-5.53124,1.83368,-3.24913,2.06674,-2.77431
1.416417234,-407.918,13.6904,-5.12367,18.3371,-5.666,9.43415,-3.78663,9.6201,1.02898,4.59499,-4.75635,0.483936,-6.83258,3.28487,-4.10097,0.0395961,-7.93766,1.2221,-4.42876,2.33157,-5.61132
1.439637188,-406.075,13.0234,-4.55708,13.4052,-3.77902,9.55965,-0.975369,6.20798,-1.29405,2.68154,-2.0616,2.99499,-4.23356,1.79337,-4.83438,-0.448937,-6.05186,2.69019,0.32457,1.61875,-2.0684
1.462857143,-399.518,18.3116,-4.35292,16.0897,-4.23042,9.5368,-1.9621,7.09728,-1.63905,4.87223,-2.10772,3.47287,-3.43418,1.35503,-3.84027,1.90796,-2.59362,2.96021,-2.95425,2.61496,-3.77826
1.486077098,-398.041,15.3258,-2.35356,15.3818,-3.31797,7.60211,1.16633,6.06162,-0.611622,0.480912,-0.708991,1.81962,-2.97491,-0.163507,-3.14328,-1.54628,-3.61736,1.42398,-3.40624,0.681604,-1.95504
1.509297052,-406.256,15.5422,-6.21354,17.1698,-6.55124,11.0749,-3.81325,8.14614,-0.488459,4.73238,-2.84709,3.51237,-5.67691,2.59546,-6.01843,0.736332,-5.88044,0.661244,-4.87286,2.88956,-1.35346
1.532517007,-408.509,20.2738,-5.27027,20.1757,-10.0002,13.2207,-3.52741,9.40192,-5.8319,5.47699,-4.79639,8.75437,-5.51853,5.03013,-7.74758,4.65865,-7.75643,4.61808,-4.9538,3.74685,-4.88282
1.555736961,-408.073,19.088,-6.22675,19.2523,-8.62776,13.438,-3.16665,9.91689,-3.9609,9.80316,-2.57486,7.6202,-4.45821,7.44806,-7.67787,2.96455,-9.32326,4.65272,-7.9147,3.04363,-7.01153
1.578956916,-409.481,17.9488,-9.8494,18.2657,-8.10125,12.2624,-4.31356,11.6837,-3.79422,8.26417,-4.24822,7.67559,-6.92221,6.64587,-6.57365,5.53453,-6.14049,4.70051,-5.58611,5.12598,-5.66295
1.602176871,-410.022,18.6093,-10.0277,19.2106,-10.0762,13.0511,-2.97846,11.7421,-5.8125,7.69175,-6.09523,4.81837,-8.81463,5.3747,-7.14788,6.51002,-6.8639,4.46618,-4.35085,3.98555,-5.41056
1.625396825,-408.471,11.7441,-6.9158,14.9145,-6.89091,7.82602,-2.95702,8.63577,-0.46416,0.936537,-5.79996,2.91207,-4.09014,1.79735,-3.24264,2.42407,-3.19224,1.05829,-1.5589,3.2074,-2.23821
1.648616780,-401.091,14.1178,0.461843,13.5954,-3.62783,6.92559,1.95888,7.2409,1.89107,4.65413,-0.705947,1.28785,-2.86262,-0.456287,-5.37422,0.221078,-4.28346,-1.96143,-2.69456,0.979155,-1.87888
1.671836735,-403.725,16.4379,-2.55367,16.4942,-5.54459,8.65866,-3.77068,4.96235,-3.30975,4.03647,-5.22718,2.44098,-6.21188,1.49032,-5.49892,3.14552,-2.88578,4.0523,-3.10758,2.06865,-4.56116
1.695056689,-403.748,15.5704,-3.78416,15.4747,-6.11738,8.23453,-2.48945,7.12286,-0.463452,3.034,-4.85037,1.9696,-5.60969,1.81643,-2.80839,1.44839,-4.02983,1.09168,-4.10541,2.37465,-1.98478
1.718276644,-400.322,15.5699,-3.1948,13.4199,-2.60419,6.64817,0.477426,5.46674,-0.742912,-0.118051,-2.5285,0.232365,-4.42283,0.0964298,-2.26592,-0.924992,-3.31543,2.64599,0.646998,3.24683,-0.594995
1.741496599,-401.561,16.9748,-2.48918,18.7926,-4.99154,6.95035,-1.70735,8.13742,-1.08417,3.17357,-4.72641,1.84868,-5.12805,-0.29321,-6.54352,-0.859873,-6.62887,0.80593,-3.6751,3.08049,-2.58459
1.764716553,-403.268,17.3708,-5.11993,16.9091,-4.22571,12.3563,-2.03732,7.15629,-1.97316,4.46161,-1.59103,3.27075,-2.31114,2.32861,-1.52396,1.53198,-5.92126,-1.54049,-5.84367,-0.692602,-2.96057
1.787936508,-401.153,15.9273,0.294454,15.7459,-0.268634,9.18602,-0.854098,3.01449,-1.84116,1.98144,-1.94118,0.856692,-1.06661,3.62164,0.84593,2.11208,-2.38336,2.18662,-2.65163,-0.0142866,-2.35101
1.811156463,-394.18,19.1349,1.48295,15.4289,-1.08888,7.71492,-1.09738,3.06314,-0.361266,3.43404,-1.65976,2.09985,-1.56338,-1.30902,-6.48415,0.832081,-3.32389,0.743005,-2.63892,0.928667,-3.60911
1.834376417,-394.746,16.6289,-6.23682,10.6705,-3.71968,6.6159,-1.2893,3.09952,-1.89649,3.01043,2.78695,4.04316,-2.66614,-0.35812,-2.44676,1.56872,-3.19813,2.66375,-2.90093,1.67463,-4.24255
1.857596372,-363.218,23.0342,-18.5319,14.2716,-7.87866,5.51592,-4.41956,6.04383,0.174455,7.64235,-1.92389,6.89187,-0.512315,3.41695,-3.16191,3.71856,-5.27396,2.57621,-4.62921,0.934736,-3.14022
1.880816327,-338.885,43.1961,-7.67968,9.9241,-8.72313,5.1489,-1.00304,5.60322,-0.842632,0.50202,-3.90471,1.85305,-1.71863,1.63097,-3.14889,2.97653,-1.32316,1.98698,-2.20877,1.08056,-5.17644
1.904036281,-308.686,45.7508,-15.1766,8.83333,-8.58654,4.67906,-1.66011,1.40579,-3.31873,0.526069,-5.7775,0.0271997,-2.98377,-0.878762,-4.05664,-1.92585,-5.50576,1.29444,-2.44063,1.30982,-1.09542
1.927256236,-338.324,49.7008,-6.45595,11.6194,-11.1106,5.3357,-4.71258,6.24966,-2.26458,4.11299,-3.91979,4.8034,-3.18152,1.10342,-5.86031,0.865924,-3.25199,4.57379,-1.90594,2.91294,-3.48388
1.950476190,-350.867,43.2812,-4.70398,14.8811,-7.2134,6.08804,-5.17392,7.5584,-2.7698,3.0322,-3.18127,3.79653,-3.0924,2.9712,-4.21952,3.95179,-2.70173,3.91456,-1.22211,3.47173,-4.68943
1.973696145,-328.997,45.9452,-4.20083,15.4085,-2.07214,9.14186,-4.24713,5.95323,-2.80819,-0.0535076,-2.39172,-0.52342,-4.0083,1.17497,-5.97247,0.461625,-2.18468,5.22567,-0.793438,2.50088,-2.67583
1.996916100,-318.776,59.3586,1.38999,17.7013,-6.71404,5.70912,-8.46481,4.47809,-2.87407,2.4435,-4.90657,-0.106705,-7.02624,0.0444131,-8.70741,0.615027,-7.4387,0.905957,-4.64067,2.05339,-3.66116
2.020136054,-343.619,53.5939,-0.714155,19.7601,-4.38336,9.56868,-8.04658,6.19579,-6.95418,2.33836,-4.88808,4.00723,-8.19999,2.96179,-5.79,4.87299,-5.63412,4.1826,-3.58199,3.43227,-6.21245
2.043356009,-349.072,43.9304,-0.0269826,21.0141,-3.47438,7.44125,-5.29646,7.98658,-4.68151,1.00273,-3.54565,4.24957,-4.07327,2.96604,-6.52805,1.26222,-4.43616,3.49552,-4.46315,1.42729,-4.87856
2.066575964,-355.901,39.6254,2.08931,17.2576,-3.27574,5.89941,-2.30976,3.9881,-1.26311,0.349392,-1.88523,0.509758,-0.472306,2.69318,-4.86936,0.944013,-2.3043,3.0888,-2.02545,-0.228037,-2.11782
2.089795918,-322.273,55.9571,5.38439,9.20786,-5.45238,0.717301,-2.27514,1.86088,-0.0809975,-4.32433,-5.8234,-3.72269,-2.60974,-1.25051,-1.77843,-1.93466,-2.7683,-0.470878,-2.55715,-1.38588,1.06669
2.113015873,-297.056,70.3813,6.42039,3.7785,-4.8019,0.945509,-3.39037,-0.604362,1.53212,-2.50823,-4.11112,-4.74566,-2.785,-0.998497,-1.46421,-2.0467,-1.64788,1.20537,-0.771939,-2.30776,-2.08841
2.136235828,-294.403,71.9873,6.98994,4.61899,-6.85818,4.15303,-1.06329,-0.70424,-0.93718,-1.43655,-0.656935,-4.45423,-3.28138,-0.110915,-2.26564,-3.92153,-3.08458,-0.836501,1.20621,1.24743,-0.401752
2.159455782,-298.185,71.1019,6.25535,4.6661,-3.86106,2.47128,-2.32735,-2.76034,0.0887641,-0.846585,-0.931376,-1.51054,-1.32199,-1.5154,-1.91287,-2.37405,-4.73765,-1.27065,1.11663,0.40779,-0.687636
2.182675737,-296.815,69.9225,6.39554,1.72856,-7.7372,3.05378,-1.55112,0.250003,0.141038,-1.94426,-1.35062,-4.15149,-3.26821,0.184553,-2.05871,-3.53607,-4.06476,-0.0266025,-0.500029,-0.488197,-2.18845
2.205895692,-301.107,69.5871,6.77216,5.13226,-7.90975,1.0809,-1.46505,0.43424,2.14957,0.5442,-2.11495,-5.70222,-4.28693,-0.0902818,-1.18804,-3.23657,-2.61581,-1.21407,-1.59425,-1.07852,-1.17605
2.229115646,-309.539,71.5334,9.09247,3.3017,-8.60449,3.76257,-1.92278,2.76143,0.825684,0.716165,-4.46174,-2.93136,-3.52201,-1.49369,-1.6858,-2.0564,-3.84711,0.430807,-0.979609,-0.224837,-3.87666
2.252335601,-308.35,69.2429,8.4348,3.80143,-8.5287,3.2102,-1.23839,1.1492,1.03318,-1.92166,-3.66134,-5.20535,-2.17347,-0.505068,-1.89768,-1.89081,-3.61433,-0.242087,1.07724,-0.109203,-3.26616
2.275555556,-313.134,67.345,8.82262,7.05303,-6.8287,5.58687,-3.24789,1.45168,-0.56508,-1.29878,-3.38555,-2.92206,-3.71588,-0.0667186,-2.96231,0.600816,-2.42192,3.03462,-0.130778,-2.19182,-3.70236
2.298775510,-305.524,65.1426,0.79806,8.89872,-5.60794,8.25025,-2.97852,0.783992,-2.80541,0.13486,-3.75606,-5.86783,-5.49929,5.46509,0.0716336,-2.1913,-4.41408,2.39167,0.181753,-0.374983,-5.10639
2.321995465,-304.796,64.2359,5.10417,7.28571,-5.19362,4.20095,-1.06923,0.529895,-1.88017,-1.51144,-2.77763,-5.91055,-4.10011,2.52857,-1.23837,-2.87494,-3.77165,0.27702,0.626055,-0.118291,-4.65479
2.345215420,-309.566,65.9855,7.10793,5.6927,-4.34998,5.65517,0.345218,1.60186,-1.57875,-3.23166,-3.69507,-4.14183,-2.84475,-0.952354,-2.42372,-2.79443,-2.31304,1.20453,-0.782547,-2.27157,-2.08068
2.368435374,-307.783,65.9185,4.69964,5.29295,-3.3409,5.91678,-0.240846,0.406828,-1.74186,-2.29117,-3.90521,-4.07275,-3.45354,-1.10261,-2.40746,-3.16272,-4.25705,1.10705,2.33482,-0.886652,-3.25633
2.391655329,-301.639,63.3685,-0.560845,12.836,-6.04491,5.05887,-2.40481,1.67572,-2.46905,-0.0274751,-5.71182,-4.59785,-6.57834,2.77962,-2.39217,-3.16443,-5.17046,3.72734,-0.413886,-1.15686,-3.74145
2.414875283,-305.98,66.5434,2.46252,10.1319,-8.6369,6.45044,-1.558,0.79711,-2.08706,-1.649,-4.70112,-1.88078,-5.62272,1.6184,-2.86315,-1.85748,-4.60044,1.96246,-1.65488,0.0250866,-3.24929
2.438095238,-308.82,65.2675,3.09248,7.73442,-9.36337,6.50421,-2.86535,0.84461,-4.40391,-1.94941,-3.66629,-1.36364,-2.17997,-0.142548,-4.23347,-1.05225,-3.32826,-0.154643,-0.576875,0.0972645,-2.55155
2.461315193,-312.705,66.5088,1.98793,7.82653,-9.41521,5.48323,-3.51518,0.902894,-3.69893,0.0298179,-4.64673,0.479275,-3.4193,1.3714,-4.61618,-1.96043,-3.59434,2.5648,-0.975949,1.54271,-4.30579
2.484535147,-308.428,64.8989,2.29439,5.54845,-8.50136,4.19325,-1.07631,2.66935,1.23351,-3.53279,-4.03435,-0.810673,-3.83377,2.34477,-3.36682,-1.96184,-3.87241,1.20392,-1.88852,-0.47087,-3.48157
2.507755102,-313.072,65.0446,4.07172,2.3019,-10.9488,6.49307,1.08592,3.17511,-3.43833,-2.85369,-0.4283,-2.08364,-4.61928,-0.0905159,-3.01423,-0.117049,-3.48547,0.216594,-2.28035,-2.11303,-3.65942
2.530975057,-307.78,64.0372,-3.07349,5.0044,-3.99317,4.02981,-1.81281,5.44022,-0.10556,-3.93577,-5.71935,-0.955746,-3.09368,-0.572652,-3.31453,-0.244807,-3.48917,0.434392,-1.09068,-1.92654,-4.92368
2.554195011,-318.137,65.728,2.35144,4.48534,-10.0203,5.18659,0.010586,5.75509,-3.42898,-1.92625,-4.17381,-0.780531,-2.53597,1.05087,-3.47401,-1.25365,-3.48652,1.16992,-3.13226,-0.498478,-3.99237
2.577414966,-320.385,63.477,3.78164,4.40594,-11.9934,3.19051,-1.45018,3.89493,-1.40123,-2.88063,-5.33396,-1.17438,-1.05403,1.5956,-3.0591,-1.27745,-4.99643,2.01374,-1.29982,0.367253,-2.79107
2.600634921,-320.18,66.7717,3.9353,2.08368,-10.4703,4.52847,-1.28702,4.55759,-2.58089,-0.820797,-4.31283,-0.150953,-2.90335,2.62948,-3.20378,-1.22172,-5.19838,2.61367,-0.385925,1.5002,-2.95819
