TIME,BIN 1,BIN 2,BIN 3,BIN 4,BIN 5,BIN 6,BIN 7,BIN 8,BIN 9,BIN 10,BIN 11,BIN 12,BIN 13,BIN 14,BIN 15,BIN 16,BIN 17,BIN 18,BIN 19,BIN 20,BIN 21
59.234104308,-228.557,54.5897,-10.3344,-2.55042,2.13816,0.845197,-4.15269,4.1277,2.69703,1.23756,3.4575,2.575,1.91689,1.96783,1.42155,1.29118,2.72869,5.05367,2.86194,0.487274,0.223111
59.257324263,-133.117,-3.14706,-3.51825,0.232002,-0.00864412,10.2193,-4.45227,7.31655,2.38409,2.5894,2.29748,1.43177,0.924296,-0.197962,1.87427,4.18576,0.0440382,0.722056,1.15418,-0.843009,-0.473401
59.280544218,-155.328,2.81317,10.7446,13.1905,0.849335,5.7134,-1.03936,7.72189,-0.238426,3.13947,1.4006,2.6564,-1.03828,-1.32947,-1.02508,2.58061,3.31044,3.28205,-0.928977,-2.52175,-0.742602
59.303764172,-173.965,7.40997,3.37092,11.1325,4.05437,10.7274,1.57791,7.16126,1.26365,5.28623,2.31668,6.07863,-0.0971997,-0.910149,-2.33085,3.80871,0.221407,5.31368,0.891812,1.33358,1.60076
59.326984127,-176.47,10.5666,-1.43117,8.27462,-0.549696,10.4244,-1.02769,4.88694,2.17897,3.637,3.85647,6.72132,-0.641369,0.458224,-0.112553,6.32462,0.219955,0.667124,-1.98975,3.00568,0.17618
59.350204082,-179.466,9.922,4.1088,7.7207,3.68853,13.0293,-0.0258807,6.54426,4.15615,0.79093,2.64834,6.95289,1.20083,3.08293,-4.93352,3.89541,1.69075,1.57922,-1.29898,-0.542161,-1.73573
59.373424036,-179.573,6.41306,4.58811,1.98084,-0.503222,8.77262,-2.58196,4.64643,1.72934,-0.402317,4.0794,6.72196,3.13767,8.01985,0.644421,5.8364,2.48677,0.980869,-2.55011,2.81205,4.27478
59.396643991,-176.949,5.26471,4.23731,2.79715,0.19204,8.30042,-4.95959,3.15684,1.8054,-1.11387,-2.81234,4.02589,-0.29532,6.72998,-0.882661,4.56972,-0.710757,-0.807451,-0.991348,2.41698,1.84636
59.419863946,-172.972,5.06313,1.5783,2.12614,-4.71417,5.90371,-8.57069,4.58012,5.21301,1.79901,1.4278,6.39094,-2.32802,3.8069,-4.73746,4.15676,1.17668,2.68931,-3.19115,0.717072,0.531081
59.443083900,-171.97,5.90909,3.46791,2.25428,-4.26921,6.01567,-8.92371,6.12717,3.15237,-1.70394,-0.843247,6.41024,-1.70741,1.77266,-4.65797,6.30132,1.29565,1.86137,-3.4007,0.0326728,-0.403884
59.466303855,-175.053,6.0298,-2.37843,-0.107123,-5.69094,8.5775,-9.83537,5.13429,5.19396,-1.67642,-0.0754357,4.20196,-2.51169,4.0159,-1.93702,5.08801,-4.8937,-0.224257,-2.51806,2.94949,1.75769
59.489523810,-160.951,0.615574,-7.41546,11.2931,-9.49838,7.3996,-6.61652,5.32889,-1.75752,-0.981001,-3.16438,3.25146,-4.81487,2.1322,-2.1421,0.989492,-3.0786,4.12031,-2.34999,3.17806,-4.74489
59.512743764,-185.787,10.9543,-4.54748,1.87689,-4.14699,9.2443,-7.99155,6.24086,1.64322,0.55332,-4.27946,5.03712,-1.47218,2.77637,-1.18567,5.26264,-1.71707,1.30585,-2.92272,-0.766324,0.157908
59.535963719,-209.445,21.9206,-2.2718,-0.110628,-4.42791,4.90698,-5.39298,4.72604,1.38056,3.42914,-0.123036,4.18676,-2.71356,1.05056,-1.88416,1.85752,-1.93296,-1.09951,-0.179394,3.43566,-1.27527
59.559183673,-221.779,24.3132,-1.92172,-5.18435,-3.36813,5.11711,-4.98053,3.5361,2.7254,1.35589,1.20655,1.06725,-2.20176,0.24756,-1.93816,3.98963,1.05769,1.737,-0.420957,1.79729,0.551709
59.582403628,-218.88,26.3121,-0.82469,-3.73868,-2.33167,5.41675,-4.34347,1.65729,-0.273023,2.17172,-0.530944,2.09643,-3.00591,1.29238,-2.08241,2.83516,-0.163769,-0.309508,-1.67935,-0.536597,1.74596
59.605623583,-203.726,11.4686,8.97338,-3.28335,-5.90327,6.43049,-5.43303,3.60922,-0.415105,1.36553,-4.52071,6.99533,-2.84534,1.98975,-1.62888,6.55012,-0.301391,1.21203,-1.07925,-1.57059,-0.530994
59.628843537,-151.733,9.4589,-0.765597,-0.563849,-9.2007,-2.35395,-8.21696,3.74769,1.77128,0.344648,-8.21354,1.27649,-0.41231,1.6442,-1.83672,1.78292,-3.50331,-0.117745,-1.31676,-1.98179,-0.217848
59.652063492,-140.841,-2.9207,-6.28109,-1.10644,-10.918,3.13934,-4.00165,2.36354,-2.69833,-2.65039,-2.69826,-0.269284,0.408892,2.2115,-2.48439,-2.65486,-0.116368,-3.17748,0.431683,-0.505795,-2.925
59.675283447,-154.563,12.7364,0.195776,9.942,-7.99549,5.36361,-3.47434,4.40181,0.0999381,4.27461,-2.12437,0.931813,1.7951,5.32979,-1.27089,0.731236,-0.0384792,-1.29612,-0.57275,-2.43898,-2.01062
59.698503401,-172.629,19.0666,1.37979,11.1203,-6.21277,8.11706,-6.40627,7.36493,2.36296,1.40875,-1.53445,2.97273,1.32219,1.42586,1.90545,1.82171,1.19977,-3.88336,0.560442,-0.207673,-1.823
59.721723356,-175.011,13.5238,7.38331,8.87459,-3.74177,8.50177,-6.47917,12.6389,4.06046,-2.17519,-1.03709,-0.675744,-1.98965,0.702411,-0.863198,5.86818,0.845813,-0.85,-1.01865,-1.77059,-1.31061
