TIME,30.0463,30.3998,30.7617,31.1323,31.512,31.901,32.2998,32.7087,33.128,33.5582,33.9998,34.4531,34.9187,35.397,35.8887,36.3941,36.9141,37.449,37.9998,38.5669,39.1513,39.7536,40.3748,41.0156,41.6772,42.3604,43.0664,43.7963,44.5515,45.3331,46.1426,46.9815,47.8516,48.7544,49.692,50.6664,51.6797,52.7344,53.833,54.9784,56.1736,57.4219,58.7269,60.0927,61.5234,63.024,64.5996,66.256,67.9996,69.8374,71.7773,73.8281,75.9995,78.3026,80.7495,83.3543,86.1328,89.1029,92.2852,95.7031,99.384,103.359,107.666,112.347,117.454,123.047,129.199,135.999,143.555,151.999,161.499,172.266,184.57,198.768,215.332,234.908,258.398,287.109,322.998,369.141,430.664
0.000000000,0.000184506,2.48173e-05,8.31893e-06,9.41327e-06,0.00163372,0.00707976,0.0097611,0.0046421,0.000846234,0.000630421,0.00089881,0.000139588,0.000111287,8.22278e-05,2.67672e-05,3.34546e-05,0.000547176,0.00378869,0.00533881,0.00248218,0.000941341,0.000803289,0.000412058,0.000306794,0.000111067,0.000422074,0.000672648,0.000345695,0.000247614,0.000968534,0.000685109,0.000467157,0.000527772,0.00103226,0.00155997,0.000874958,0.000127823,0.000610543,0.000843652,0.000487776,0.000783456,0.000513733,0.000561201,0.000505198,0.000127538,0.00037256,0.000411085,0.000245851,0.000137896,0.000511127,0.000647632,0.000697851,0.00113757,0.00322065,0.00456007,0.00191493,8.20839e-05,3.55747e-05,0.000128124,0.000103861,9.64773e-06,0.000153726,0.000436289,0.000439678,0.00101221,0.00818565,0.0147319,0.00844051,0.000615141,9.81717e-06,4.04532e-06,3.37484e-05,7.42136e-05,5.13976e-05,2.93689e-05,0.000120672,2.60468e-05,8.86474e-05,9.72623e-05,3.10002e-05,1.03388e-05
1.486077098,0.0010548,0.000951576,0.00217328,0.00202053,0.0023118,0.0206612,0.0343889,0.0135078,0.00174831,0.000630421,0.00089881,0.000363953,0.00146411,0.000475828,0.00138654,0.00234843,0.00186708,0.00389634,0.00534609,0.00250965,0.000987922,0.000829427,0.000412058,0.000306794,0.00126304,0.0017231,0.00191004,0.00320563,0.0030784,0.00224323,0.00237352,0.00275224,0.00119808,0.00108862,0.00155997,0.000874958,0.000127823,0.00163396,0.00136627,0.00165541,0.00295092,0.00204113,0.000791123,0.000505198,0.000127538,0.00037256,0.000411085,0.000245851,0.000142832,0.000535144,0.000734205,0.000981772,0.00150233,0.00350939,0.00472222,0.00205162,0.000106572,3.56967e-05,0.000128124,0.000103861,9.73304e-06,0.000173429,0.00053775,0.000501524,0.00116833,0.00841644,0.0148583,0.00847452,0.000647226,1.7443e-05,7.3277e-06,3.55331e-05,7.62682e-05,5.57732e-05,3.10157e-05,0.000120977,2.71227e-05,9.01853e-05,0.000104746,3.20641e-05,1.03388e-05
2.972154195,0.00231072,0.00100322,0.00217328,0.00444253,0.00556503,0.0241613,0.0394199,0.0135078,0.00174831,0.0132573,0.372298,0.536163,0.0888076,0.0007757,0.00138654,0.00234843,0.00186708,0.0060472,0.0192918,0.004835,0.000987922,0.000829427,0.113967,0.416672,0.207326,0.00638597,0.00191004,0.00320563,0.0030784,0.00224323,0.0118116,0.0123766,0.00119808,0.00108862,0.00909183,0.224981,0.421979,0.068018,0.00411968,0.00165541,0.00300669,0.00243305,0.00161911,0.0114061,0.00138164,0.000437043,0.000411085,0.0628133,0.449119,0.379506,0.0197256,0.000981772,0.00150233,0.00350939,0.00472222,0.00882186,0.00549623,0.000410181,0.000128124,0.00256957,0.213621,0.651603,0.127157,0.00120939,0.00116833,0.00931922,0.0189391,0.00847452,0.0033603,0.00257082,7.3277e-06,3.55331e-05,0.0597225,0.603254,0.439442,0.0111719,2.71227e-05,9.01853e-05,0.00400797,0.00355741,1.03388e-05
4.458231293,0.0206104,0.00100322,0.00217328,0.0123453,0.0173892,0.0276146,0.0394199,0.0135078,0.00174831,0.0175534,0.650684,1.01046,0.215366,0.0007757,0.00138654,0.00269941,0.0177148,0.0161895,0.020284,0.004835,0.000987922,0.00108363,0.197551,0.986295,0.672565,0.0239613,0.00191004,0.00326534,0.00525602,0.00645568,0.0126398,0.0123766,0.00119808,0.00108862,0.0224561,0.699131,1.347,0.348133,0.00411968,0.00165541,0.00300669,0.0053044,0.00421683,0.0115779,0.00138164,0.000437043,0.00256668,0.132014,1.01827,0.837914,0.0751345,0.000981772,0.00150233,0.0135552,0.0227711,0.0139353,0.0118446,0.000410181,0.000128124,0.00567881,0.353544,0.945857,0.236696,0.00291929,0.00116833,0.00931922,0.0330114,0.0237549,0.0200059,0.00439504,7.3277e-06,0.000121946,0.14032,1.00981,0.935189,0.0507367,0.000518479,9.01853e-05,0.00432659,0.00649142,0.00287607
5.944308390,0.0587693,0.0266367,0.0171718,0.0163816,0.0198956,0.0323565,0.0415603,0.0135078,0.00174831,0.0188879,0.719377,1.15505,0.280704,0.0188123,0.00138654,0.00269941,0.0177937,0.0215171,0.0245302,0.0050786,0.000987922,0.00108363,0.233826,1.19274,0.849452,0.0249921,0.00191004,0.00326534,0.00525602,0.00875804,0.0172777,0.0145525,0.00119808,0.00108862,0.0235057,0.855211,1.73926,0.44582,0.00411968,0.00165541,0.00300669,0.0053044,0.0078852,0.0147745,0.00172986,0.000437043,0.00256668,0.175257,1.41571,1.19379,0.0850841,0.000981772,0.00150233,0.0135552,0.0268554,0.0217552,0.0154014,0.000410181,0.000128124,0.00591028,0.518164,1.42785,0.359117,0.00291929,0.00116833,0.00931922,0.0330114,0.0290945,0.0253344,0.00540441,7.3277e-06,0.000121946,0.184286,1.40718,1.30784,0.0671265,0.000518479,9.01853e-05,0.00470062,0.00815638,0.00520056
7.430385488,0.0603543,0.0273137,0.018674,0.0173044,0.020138,0.0324255,0.0415603,0.0135078,0.00174831,0.0192001,0.794851,1.22349,0.289211,0.0215854,0.0149402,0.0148513,0.0202941,0.0215242,0.0245336,0.0050786,0.000987922,0.00108363,0.254131,1.22919,0.872555,0.0488978,0.0191891,0.023974,0.0112127,0.00888384,0.0173013,0.0145525,0.00119808,0.00108862,0.0235057,0.896302,1.80614,0.488632,0.0323289,0.0152534,0.0155809,0.00795862,0.0078852,0.0147745,0.00172986,0.000437043,0.00256668,0.180653,1.46111,1.26242,0.108083,0.0130785,0.00259721,0.0142921,0.0269843,0.0217552,0.0154014,0.000410181,0.000128124,0.00615714,0.585685,1.56569,0.424347,0.00589817,0.0082124,0.0141589,0.0339182,0.0290945,0.0253344,0.00540441,7.3277e-06,0.000121946,0.192873,1.59971,1.49545,0.0841569,0.00457115,9.01853e-05,0.00470062,0.00815638,0.00520056
8.916462585,0.0604946,0.0286942,0.0209697,0.0185304,0.0205648,0.0324278,0.0433186,0.0198106,0.0050868,0.0232842,0.809083,1.24415,0.291216,0.0251996,0.017972,0.0163374,0.0224216,0.0218903,0.0249401,0.00684,0.002426,0.013386,0.264977,1.24626,0.882848,0.0507317,0.0315915,0.033778,0.0138282,0.0109584,0.0174996,0.0172203,0.0107834,0.012027,0.0312285,0.903655,1.83288,0.488897,0.0340897,0.026242,0.0241756,0.0102338,0.010729,0.0166882,0.00894193,0.00333668,0.0129303,0.191224,1.48111,1.28748,0.108087,0.0132304,0.0037474,0.0158701,0.0278157,0.0241141,0.0176307,0.00872764,0.00391908,0.00941631,0.596333,1.60926,0.428407,0.00589817,0.00835664,0.015179,0.0352704,0.029499,0.0254963,0.00628352,0.00136652,0.0019863,0.198467,1.63329,1.5309,0.0879488,0.0075226,0.00139232,0.00491064,0.00821264,0.00526567
10.402539683,0.0617352,0.0286942,0.0209697,0.0185723,0.0206316,0.034602,0.0525336,0.0407212,0.0294754,0.0245424,0.837972,1.31797,0.319944,0.0290704,0.017972,0.0163374,0.0224216,0.0222815,0.0304697,0.0101672,0.00629313,0.0165824,0.267482,1.28528,0.911439,0.0526171,0.0315915,0.033778,0.0138282,0.0128182,0.0207657,0.0184116,0.0115885,0.0126317,0.0315758,0.931308,1.87205,0.491932,0.0340897,0.026242,0.0241756,0.012482,0.011824,0.0188705,0.0182045,0.0214082,0.0251195,0.192532,1.49184,1.29045,0.108483,0.0264283,0.014714,0.0184528,0.0291249,0.0262692,0.020425,0.0120049,0.00817228,0.0105612,0.610843,1.65795,0.439318,0.00734459,0.0115232,0.017091,0.037066,0.0327283,0.0271335,0.0114015,0.00993385,0.00639995,0.198662,1.64494,1.54282,0.0890998,0.016602,0.00952017,0.00818368,0.00903063,0.00856738
11.888616780,0.0617352,0.0286947,0.022312,0.0187407,0.0222674,0.0346684,0.0543976,0.0432275,0.0303071,0.0250927,0.872868,1.37754,0.328996,0.0290704,0.017972,0.0163891,0.0336988,0.0230379,0.0305267,0.0102419,0.00634903,0.0174911,0.273164,1.35329,0.998598,0.0562037,0.0315915,0.0337795,0.017938,0.0879695,0.0238108,0.0188882,0.0119576,0.0127216,0.0319536,0.963594,2.0145,0.551691,0.040971,0.0262466,0.0241756,0.0124877,0.011824,0.0190507,0.0217666,0.0239727,0.0258286,0.198432,1.61345,1.36586,0.110979,0.0264283,0.014714,0.0184892,0.0291258,0.0262692,0.020425,0.0120049,0.00817228,0.0129357,0.622345,1.71144,0.448283,0.00777323,0.0115232,0.0171048,0.0373278,0.0327283,0.0271335,0.0114015,0.00993385,0.00640761,0.20174,1.71761,1.70212,0.111478,0.0172769,0.00952017,0.00818368,0.00903063,0.00856738
