"year","Track URI","Track Name","Album Name","Artist Name(s)","Release Date","Duration (ms)","Popularity","Explicit","Added By","Added At","Genres","Record Label","Danceability","Energy","Key","Loudness","Mode","Speechiness","Acousticness","Instrumentalness","Liveness","Valence","Tempo","Time Signature","Track Name Unique"
"2019","spotify:track:2S1LebN6AXXQqJolBxlWgO","Earth","Earth","Lil Dicky","2019-04-18",281500,0,TRUE,NA,2019-12-12 22:26:39,NA,"Commission/BMG",0.694,0.664,2,-4.649,1,0.05,0.639,0,0.0929,0.676,95.941,4,"Earth"
"2019","spotify:track:1LIPyl9jbqlf7vBfTOFeoB","Splash","Splash","Ty James;unheard","2019-02-01",150447,0,TRUE,NA,2019-12-12 22:26:39,NA,"Loyalty Records / Human Re Sources",0.6,0.678,1,-5.363,1,0.0331,0.015,0,0.0707,0.459,134.077,4,"Splash"
"2019","spotify:track:4LIbjDbLweGCrHVw8QbMSb","Allergic","Hollywood's Bleeding","Post Malone","2019-09-06",156893,0,TRUE,NA,2019-12-12 22:26:39,NA,"Republic Records",0.665,0.741,0,-3.694,1,0.0787,0.154,3.02e-05,0.345,0.57,144.968,4,"Allergic"
"2019","spotify:track:1031dCHtkJhbtcxXCwKipv","Kings","Delirium Sonata","Tribe Society","2015-03-10",217746,45,FALSE,NA,2019-12-12 22:26:39,NA,"Island Records",0.419,0.745,1,-6.679,0,0.0466,0.1,0,0.9,0.285,71.976,4,"Kings"
"2019","spotify:track:0dc6CJ6BsiKxyPvW4yABLo","Free - Mood II Swing Radio Edit","Free","Ultra Naté;Mood II Swing","1997",233293,2,FALSE,NA,2019-12-12 22:26:39,"ballroom vogue,chicago house","Strictly Rhythm Records",0.755,0.914,8,-6.096,1,0.0371,0.00389,0.000161,0.0371,0.736,124.97,4,"Free - Mood II Swing Radio Edit"
"2019","spotify:track:2uZVfvOK7MTjBTRICYmpso","Birds (feat. Elisa)","Birds","Imagine Dragons;Elisa","2019-06-20",219434,57,FALSE,NA,2019-12-12 22:26:39,"italian singer-songwriter","Kid Ina Korner / Interscope",0.627,0.527,1,-7.012,0,0.0294,0.0219,0,0.16,0.293,119.995,4,"Birds (feat. Elisa)"
"2019","spotify:track:6Yp1Fdb1a9gwCYBFVb8Jxf","Overthinking","Akemi","goosetaf;Jaeden Camstra","2018-07-14",117439,0,FALSE,NA,2019-12-12 22:26:39,"lo-fi hip hop,lo-fi,lo-fi beats","United Common Records",0.637,0.353,11,-9.609,0,0.209,0.893,0.643,0.0992,0.679,76.16,4,"Overthinking"
"2019","spotify:track:65TEwHlI7fv7G6ndDNN6jR","Andante spianato et Grande polonaise brillante, Op. 22: Grande Polonaise in E-flat Major. Molto allegro","The Pianist (Original Motion Picture Soundtrack)","Frédéric Chopin;Janusz Olejniczak;Tadeusz Strugala;The Warsaw Philharmonic National Orchestra of Poland","2002-07-17",561573,35,FALSE,NA,2019-12-12 22:26:39,"classical piano,classical","Sony Classical",0.347,0.153,3,-21.856,1,0.0322,0.984,0.895,0.149,0.15,108.513,3,"Andante spianato et Grande polonaise brillante, Op. 22: Grande Polonaise in E-flat Major. Molto allegro"
"2019","spotify:track:7g6hAuTCUIyC60CDVqIcY2","A Kind Of Magic - Remastered 2011_2019","Greatest Hits II (Remastered)","Queen","1991-10-28",262253,41,FALSE,NA,2019-12-12 22:26:39,"classic rock,rock,glam rock","EMI",0.672,0.773,9,-6,1,0.036,0.016,0.00101,0.171,0.692,130.116,4,"A Kind Of Magic - Remastered 2011_2019"
"2019","spotify:track:0BD9XqvXSSxlHsdBlLKhqA","Feblu","EXPEDITion Vol. 7: Moonloops","Flughand","2016-02-26",93635,1,FALSE,NA,2019-12-12 22:26:39,"lo-fi beats,lo-fi,lo-fi hip hop,jazz beats","VinDig",0.769,0.277,10,-8.375,1,0.095,0.897,0.862,0.118,0.641,80.951,4,"Feblu"
"2019","spotify:track:04LCCxG3pbOYeENiyUc7Xb","Black Rover","ウララ","VK Blanka","2018-04-18",208299,57,FALSE,NA,2019-12-12 22:26:39,"anime,j-pop,j-rock","avex trax",0.599,0.932,11,-5.621,1,0.0407,0.00218,0,0.143,0.539,102.071,4,"Black Rover"
"2019","spotify:track:2JvzF1RMd7lE3KmFlsyZD8","MIDDLE CHILD","MIDDLE CHILD","J. Cole","2019-01-23",213593,79,TRUE,NA,2019-12-12 22:26:39,"rap","Dreamville, Inc., Under exclusive license to Roc Nation Records",0.837,0.364,8,-11.713,1,0.276,0.149,0,0.271,0.463,123.984,4,"MIDDLE CHILD"
"2019","spotify:track:7GArzm7xDTLNRZy7hChlqC","November","November","Dontcry;Nokiaa;No Sugar No Calories","2018-11-15",73846,17,FALSE,NA,2019-12-12 22:26:39,"lo-fi,lo-fi hip hop,lo-fi beats","Joeri Ritzen Records",0.746,0.278,0,-12.878,1,0.238,0.891,0.904,0.0817,0.613,78.04,4,"November"
"2019","spotify:track:2RycgtfFQZOPgEGrzBGE0j","Getsomerest/sleepwell","Quickly Quickly, Vol. 1","quickly, quickly","2017-04-16",332173,46,FALSE,NA,2019-12-12 22:26:39,"lo-fi,lo-fi beats,lo-fi hip hop","669446 Records DK",0.637,0.394,7,-13.536,1,0.286,0.605,0.305,0.0968,0.361,132.015,4,"Getsomerest/sleepwell"
"2019","spotify:track:3ZQgFtjJtmvUZZ8K5OBqIN","Chlorine - Alternative Mix","Chlorine (Alternative Mix)","Twenty One Pilots","2019-02-08",191140,46,FALSE,NA,2019-12-12 22:26:39,NA,"Fueled By Ramen",0.747,0.743,10,-5.814,0,0.0443,0.0587,0.0164,0.364,0.672,90.035,4,"Chlorine - Alternative Mix"
"2019","spotify:track:5x6UGX0Rial4wHGq66yw1M","Lekker He","Lekker He","Poke","2018-08-03",145681,44,TRUE,NA,2019-12-12 22:26:39,"moombahton","Top Notch Music BV",0.805,0.714,1,-4.924,1,0.226,0.0421,3.79e-05,0.399,0.444,100.176,4,"Lekker He"
"2019","spotify:track:4j3GWI86JvSaF0BLdmgcfF","Summertime Magic","Summer Pack","Childish Gambino","2018-07-11",213600,59,FALSE,NA,2019-12-12 22:26:39,NA,"Wolf+Rothstein/RCA Records",0.76,0.579,0,-7.374,1,0.0567,0.0127,0.00344,0.106,0.129,100.011,4,"Summertime Magic"
"2019","spotify:track:2xLMifQCjDGFmkHkpNLD9h","SICKO MODE_2019","ASTROWORLD","Travis Scott","2018-08-03",312820,83,TRUE,NA,2019-12-12 22:26:39,"rap","Cactus Jack / Epic",0.834,0.73,8,-3.714,1,0.222,0.00513,0,0.124,0.446,155.008,4,"SICKO MODE_2019"
"2020","spotify:track:0sf12qNH5qcw8qpgymFOqD","Blinding Lights_2020","Blinding Lights","The Weeknd","2019-11-29",201573,23,FALSE,NA,2020-11-27 12:41:37,NA,"Republic Records",0.512,0.796,1,-4.075,1,0.0645,0.00147,0.000209,0.0938,0.344,171.014,4,"Blinding Lights_2020"
"2020","spotify:track:7FIWs0pqAYbP91WWM0vlTQ","Godzilla (feat. Juice WRLD)","Music To Be Murdered By","Eminem;Juice WRLD","2020-01-17",210800,82,TRUE,NA,2020-11-27 12:41:37,"rap,hip hop,melodic rap,emo rap","Shady/Aftermath/Interscope Records",0.808,0.745,10,-5.26,0,0.342,0.145,0,0.292,0.829,165.995,4,"Godzilla (feat. Juice WRLD)"
"2020","spotify:track:3bH4HzoZZFq8UpZmI2AMgV","New Light_2020","New Light","John Mayer","2018-05-10",216014,2,FALSE,NA,2020-11-27 12:41:37,"singer-songwriter","Snack Money",0.828,0.689,7,-7.878,1,0.0326,0.325,0.0384,0.0808,0.853,123.931,4,"New Light_2020"
"2020","spotify:track:6ho0GyrWZN3mhi9zVRW7xi","Losing It_2020","Losing It","FISHER","2018-07-13",248035,74,FALSE,NA,2020-11-27 12:41:37,"tech house,house","Fisher - Follow the FISH, LLC",0.76,0.964,2,-5.844,1,0.0577,0.00181,0.703,0.0975,0.643,125.003,4,"Losing It_2020"
"2020","spotify:track:7aAWrDRy3T52A95bDNfdlO","Voices (feat. TZAR)","Voices (feat. TZAR)","Brooks;KSHMR;Tzar","2020-05-22",192197,39,FALSE,NA,2020-11-27 12:41:37,"future house,edm,big room,slap house,electronica","Dharma",0.668,0.726,9,-4.922,0,0.0537,0.0357,1.55e-06,0.232,0.684,127.97,4,"Voices (feat. TZAR)"
"2020","spotify:track:63ANvDI7YAyD6BzCpMGkOH","Nooit Thuis","Nooit Thuis","Boef;Ashafar","2020-06-12",160960,37,TRUE,NA,2020-11-27 12:41:37,NA,"BOEFMUSIC",0.778,0.743,9,-6.099,0,0.141,0.392,0,0.0631,0.555,121.036,4,"Nooit Thuis"
"2020","spotify:track:5bM3l7YqVvZznboV2EovtQ","Trumpets - KEVU Remix","Trumpets (Remixes, Pt. 2)","Timmy Trumpet;Lady Bee;Kevu","2018-10-19",200298,0,FALSE,NA,2020-11-27 12:41:37,"melbourne bounce,big room,moombahton,future house,hard techno,techno","Hussle Recordings",0.549,0.985,5,-2.932,1,0.284,0.00598,0.00246,0.275,0.24,150.028,4,"Trumpets - KEVU Remix"
"2020","spotify:track:3yOlyBJuViE2YSGn3nVE1K","My Oh My (feat. DaBaby)","Romance","Camila Cabello;DaBaby","2019-12-06",171375,75,FALSE,NA,2020-11-27 12:41:37,NA,"Syco Music/Epic",0.724,0.491,8,-6.024,1,0.0296,0.018,1.29e-05,0.0887,0.383,105.046,4,"My Oh My (feat. DaBaby)"
"2020","spotify:track:7jnaow1bGpKO2VkgtYE8Vv","Tigers","Tigers","Bilal Wahib","2020-06-18",130714,42,FALSE,NA,2020-11-27 12:41:37,NA,"Top Notch Music BV",0.841,0.485,4,-12.808,0,0.1,0.124,1.34e-06,0.166,0.725,111.943,4,"Tigers"
"2020","spotify:track:4TnjEaWOeW0eKTKIEvJyCa","Falling","Falling","Trevor Daniel","2018-10-05",159381,3,FALSE,NA,2020-11-27 12:41:37,NA,"Alamo Records",0.785,0.431,10,-8.756,0,0.0364,0.123,0,0.0887,0.236,127.085,4,"Falling"
"2020","spotify:track:6WrI0LAC5M1Rw2MnX2ZvEg","Don't Start Now","Don't Start Now","Dua Lipa","2019-10-31",183290,74,FALSE,NA,2020-11-27 12:41:37,"pop","Warner Records",0.794,0.793,11,-4.521,0,0.0842,0.0125,0,0.0952,0.677,123.941,4,"Don't Start Now"
"2020","spotify:track:7yHf12Fxf8I1Q8Lhq6XqpZ","Treinstation","Allemaal Een Droom","Boef","2020-07-10",169879,42,TRUE,NA,2020-11-27 12:41:37,NA,"BOEFMUSIC",0.776,0.8,7,-5.178,1,0.181,0.221,0,0.405,0.509,97.949,4,"Treinstation"
"2020","spotify:track:2Fxmhks0bxGSBdJ92vM42m","bad guy_2020","WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?","Billie Eilish","2019-03-29",194087,82,FALSE,NA,2020-11-27 12:41:37,NA,"Darkroom/Interscope Records",0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,4,"bad guy_2020"
"2020","spotify:track:1e9oZCCiX42nJl0AcqriVo","Watermelon Sugar","Watermelon Sugar","Harry Styles","2019-11-17",174000,0,FALSE,NA,2020-11-27 12:41:37,NA,"Columbia",0.548,0.816,0,-4.209,1,0.0465,0.122,0,0.335,0.557,95.39,4,"Watermelon Sugar"
"2020","spotify:track:7xbWAw3LMgRMn4omR5yVn3","Lose Somebody","Lose Somebody","Kygo;OneRepublic","2020-05-15",199549,60,FALSE,NA,2020-11-27 12:41:37,"tropical house,soft pop","Kygo",0.58,0.586,1,-6.883,1,0.0357,0.344,0,0.0755,0.507,147.988,4,"Lose Somebody"
"2020","spotify:track:6Ozh9Ok6h4Oi1wUSLtBseN","BOP","KIRK","DaBaby","2019-09-27",159714,74,TRUE,NA,2020-11-27 12:41:37,NA,"South Coast Music Group/Interscope Records",0.769,0.787,11,-3.909,1,0.367,0.189,0,0.129,0.836,126.77,4,"BOP"
"2020","spotify:track:6LcauUZjF1eXQrgqMUecHX","Ayy Macarena","Ayy Macarena","Tyga","2019-11-13",131606,65,TRUE,NA,2020-11-27 12:41:37,NA,"Columbia/Last Kings Records",0.816,0.629,2,-5.568,1,0.226,0.133,0,0.0692,0.714,96.493,4,"Ayy Macarena"
"2020","spotify:track:6aG68QSwv0hgNTq90I2GOE","Everglow - Edit","Everglow","Coldplay","2016-11-10",227506,60,FALSE,NA,2020-11-27 12:41:37,NA,"Parlophone UK",0.425,0.257,4,-8.467,1,0.0321,0.968,0.0181,0.115,0.341,144.479,4,"Everglow - Edit"
"2020","spotify:track:1M4qEo4HE3PRaCOM7EXNJq","Adore You","Adore You","Harry Styles","2019-12-06",207133,1,FALSE,NA,2020-11-27 12:41:37,NA,"Columbia",0.676,0.771,8,-3.675,1,0.0483,0.0237,7e-06,0.102,0.569,99.048,4,"Adore You"
"2020","spotify:track:57vxBYXtHMk6H1aD29V7PU","Heartless","Heartless","The Weeknd","2019-11-27",200080,1,TRUE,NA,2020-11-27 12:41:37,NA,"Republic Records",0.531,0.75,10,-5.831,0,0.111,0.00632,7.6e-05,0.117,0.198,169.954,4,"Heartless"
"2020","spotify:track:7hpJ9tATWb2vztlq99hERP","Maniac","Maniac","Conan Gray","2019-10-25",185786,27,FALSE,NA,2020-11-27 12:41:37,NA,"Republic Records",0.623,0.647,8,-5.438,1,0.04,0.00122,0,0.354,0.522,107.987,4,"Maniac"
"2020","spotify:track:0nbXyq5TXYPCO7pr3N8S4I","The Box","Please Excuse Me for Being Antisocial","Roddy Ricch","2019-12-06",196652,84,TRUE,NA,2020-11-27 12:41:37,"melodic rap","Atlantic Records",0.896,0.586,10,-6.687,0,0.0559,0.104,0,0.79,0.642,116.971,4,"The Box"
"2020","spotify:track:41L3O37CECZt3N7ziG2z7l","Yummy","Yummy","Justin Bieber","2020-01-03",210426,66,FALSE,NA,2020-11-27 12:41:37,NA,"RBMG/Def Jam",0.688,0.514,9,-6.612,0,0.0903,0.366,0,0.116,0.494,145.919,4,"Yummy"
"2020","spotify:track:0RiRZpuVRbi7oqRdSMwhQY","Sunflower - Spider-Man: Into the Spider-Verse_2020","Hollywood's Bleeding","Post Malone;Swae Lee","2019-09-06",157560,83,FALSE,NA,2020-11-27 12:41:37,NA,"Republic Records",0.755,0.522,2,-4.368,1,0.0575,0.533,0,0.0685,0.925,89.96,4,"Sunflower - Spider-Man: Into the Spider-Verse_2020"
"2020","spotify:track:2rzZ0IGxgrGUAPwrWn80z7","Duurt Te Lang","Duurt Te Lang (Beste Zangers Seizoen 2018)","Davina Michelle;Beste Zangers","2018-10-06",153527,57,FALSE,NA,2020-11-27 12:41:37,"hollands,nederpop","Cornelis Music",0.638,0.444,7,-14.221,1,0.196,0.127,0,0.0905,0.151,173.707,4,"Duurt Te Lang"
"2020","spotify:track:1HjZDqiaUrq46GHhHXE4vG","Get Your Wish","Get Your Wish","Porter Robinson","2020-01-29",217879,5,FALSE,NA,2020-11-27 12:41:37,"edm,electronic","Mom+Pop",0.542,0.684,11,-5.844,1,0.0508,0.0997,0,0.125,0.442,95.004,4,"Get Your Wish"
"2020","spotify:track:7CHi4DtfK4heMlQaudCuHK","Lose Control","Lose Control","MEDUZA;Becky Hill;Goodboys","2019-10-11",168387,70,FALSE,NA,2020-11-27 12:41:37,NA,"Intercord",0.598,0.527,10,-8.659,0,0.0415,0.129,0,0.14,0.53,123.943,4,"Lose Control"
"2020","spotify:track:3dPtXHP0oXQ4HCWHsOA9js","夜に駆ける_2020","夜に駆ける","YOASOBI","2019-12-15",261013,70,FALSE,NA,2020-11-27 12:41:37,"j-pop,anime","YOASOBI",0.67,0.874,8,-5.221,1,0.0305,0.00231,1.72e-05,0.3,0.789,130.041,4,"夜に駆ける_2020"
"2020","spotify:track:0t3ZvGKlmYmVsDzBJAXK8C","Goodbyes (feat. Young Thug)_2020","Hollywood's Bleeding","Post Malone;Young Thug","2019-09-06",174853,77,TRUE,NA,2020-11-27 12:41:37,"rap,melodic rap,trap","Republic Records",0.547,0.653,5,-3.875,1,0.081,0.456,0,0.103,0.163,150.097,4,"Goodbyes (feat. Young Thug)_2020"
"2020","spotify:track:0x9kd7OoPseiRFC1lR5I2W","This Is Special","This is Special","Da Tweekaz;Sephyx","2018-04-05",214600,21,FALSE,NA,2020-11-27 12:41:37,"hardstyle,frenchcore,happy hardcore,hardcore","Dirty Workz",0.423,0.906,1,-4.584,0,0.0606,0.0182,0.000513,0.351,0.177,149.85,4,"This Is Special"
"2020","spotify:track:4QEPyEkLKDiqlhiLaeCUFI","Volare","Innamorato","Andre Hazes","1986-01-01",220093,43,FALSE,NA,2020-11-27 12:41:37,"hollands,nederpop","Universal Music, a division of Universal International Music BV",0.529,0.929,2,-5.604,1,0.0591,0.367,9.95e-05,0.296,0.469,123.941,4,"Volare"
"2020","spotify:track:7oAS6XiQ8y8wpkRWxQ9MD7","Who Ever Said","Gigaton","Pearl Jam","2020-03-27",311586,36,FALSE,NA,2020-11-27 12:41:37,"grunge,rock,post-grunge","Republic Records",0.477,0.907,9,-5.661,1,0.0516,0.0013,6.75e-06,0.167,0.527,149.149,4,"Who Ever Said"
"2020","spotify:track:0BVUmUU6HGQU6PHm2fEQg6","Jongen van de Buurt","Allemaal Een Droom","Boef;Dopebwoy","2020-07-10",147186,35,TRUE,NA,2020-11-27 12:41:37,NA,"BOEFMUSIC",0.823,0.786,10,-7.104,1,0.155,0.553,0.0074,0.103,0.794,95.128,4,"Jongen van de Buurt"
"2020","spotify:track:127QTOFJsJQp5LbJbu3A1y","Toosie Slide","Toosie Slide","Drake","2020-04-03",247058,71,TRUE,NA,2020-11-27 12:41:37,"rap","OVO",0.834,0.454,1,-9.75,0,0.201,0.321,6.15e-06,0.114,0.837,81.618,4,"Toosie Slide"
"2020","spotify:track:62aP9fBQKYKxi7PDXwcUAS","ily (i love you baby) (feat. Emilee)","ily (i love you baby) (feat. Emilee)","Surf Mesa;Emilee","2019-11-26",176546,75,FALSE,NA,2020-11-27 12:41:37,NA,"Astralwerks",0.674,0.774,11,-7.567,0,0.0892,0.0686,0.00188,0.393,0.33,112.05,4,"ily (i love you baby) (feat. Emilee)"
"2020","spotify:track:5Vnx5i9VJSZ6ayfK6jncf8","一翦梅","天之大","Fei Yu-ching","2010-04-30",234866,59,FALSE,NA,2020-11-27 12:41:37,"mandopop,c-pop,taiwanese pop","Columbia",0.29,0.482,6,-8.207,0,0.035,0.145,0.000171,0.12,0.247,141.459,4,"一翦梅"
"2020","spotify:track:3QFVJxsqDK6ThOX5CLSBOM","Power Of Perception (Reverze Anthem 2020)","Power Of Perception (Reverze Anthem 2020)","Coone;Da Tweekaz;Hard Driver;The Elite","2020-01-27",281453,33,FALSE,NA,2020-11-27 12:41:37,"hardstyle,frenchcore,hardcore,happy hardcore","Dirty Workz",0.414,0.91,1,-5.117,0,0.146,0.00758,0.000791,0.078,0.138,149.743,4,"Power Of Perception (Reverze Anthem 2020)"
"2020","spotify:track:3Z8FwOEN59mRMxDCtb8N0A","Be Kind (with Halsey)","Be Kind (with Halsey)","Marshmello;Halsey","2020-05-01",172761,73,FALSE,NA,2020-11-27 12:41:37,"edm","Astralwerks",0.63,0.633,4,-7.088,1,0.0457,0.00776,0,0.0541,0.452,93.992,4,"Be Kind (with Halsey)"
"2020","spotify:track:0wXuerDYiBnERgIpbb3JBR","Redbone","""Awaken, My Love!""","Childish Gambino","2016-12-02",326933,4,TRUE,NA,2020-11-27 12:41:37,NA,"Glassnote Entertainment Group LLC",0.743,0.344,1,-11.174,1,0.118,0.169,0.00879,0.103,0.577,160.15,4,"Redbone"
"2020","spotify:track:6qLkMLUIkdtX34gHF9sPFL","After Hours_2020","After Hours","M-22;Kiara Nelson","2019-06-14",164975,45,FALSE,NA,2020-11-27 12:41:37,NA,"3Beat",0.748,0.84,11,-4.537,0,0.054,0.0225,5.41e-06,0.139,0.68,123.974,4,"After Hours_2020"
"2020","spotify:track:52IxlQalwlcxvtgrKCWATx","San Frandisco","San Frandisco","Dom Dolla","2019-09-20",185000,0,FALSE,NA,2020-11-27 12:41:37,"house,tech house","Spinnin' Records",0.779,0.939,9,-6.269,0,0.0487,0.0415,0.0967,0.0914,0.504,125.024,4,"San Frandisco"
"2020","spotify:track:7y7w4tl4MaRC2UMEj1mPtr","Come & Go (with Marshmello)","Legends Never Die","Juice WRLD;Marshmello","2020-07-10",205484,1,TRUE,NA,2020-11-27 12:41:37,"melodic rap,emo rap,edm","Grade A Productions/Interscope Records",0.625,0.814,0,-5.181,1,0.0657,0.0172,0,0.158,0.535,144.991,4,"Come & Go (with Marshmello)"
"2020","spotify:track:4OENnoidV0h8gJV6bhrw7r","Only You Freestyle","Only You Freestyle","Headie One;Drake","2020-07-20",248936,57,TRUE,NA,2020-11-27 12:41:37,"uk drill,grime,drill,uk grime,rap","Relentless Records",0.68,0.826,5,-2.561,1,0.27,0.562,0,0.254,0.804,146.95,4,"Only You Freestyle"
"2020","spotify:track:4JHg4nNYUJQ5HULcCmI18R","What You Know_2020","Tourist History","Two Door Cinema Club","2010-03-01",189693,76,FALSE,NA,2020-11-27 12:41:37,"indie,indie rock","Kitsune",0.549,0.758,6,-3.991,0,0.0406,0.000673,6.79e-06,0.0926,0.822,139.052,4,"What You Know_2020"
"2020","spotify:track:4Wto3a1dkkDRvk6xNpWQoe","Diamonds","Diamonds","Timmy Trumpet","2020-04-17",227200,40,FALSE,NA,2020-11-27 12:41:37,"melbourne bounce,big room","Spinnin' Records",0.507,0.865,11,-5.282,1,0.0881,0.0956,1.17e-05,0.187,0.21,149.889,4,"Diamonds"
"2020","spotify:track:24Yi9hE78yPEbZ4kxyoXAI","Roses - Imanbek Remix","Roses (Imanbek Remix)","SAINt JHN;Imanbek","2019-10-09",176840,75,TRUE,NA,2020-11-27 12:41:37,"slap house","Columbia/B1 Recordings",0.77,0.724,8,-5.484,1,0.0495,0.0167,0.0107,0.353,0.898,121.975,4,"Roses - Imanbek Remix"
"2020","spotify:track:4h5N4KyWZMtpeH9vhXSXjd","Life's A Mess (feat. Halsey)","Legends Never Die","Juice WRLD;Halsey","2020-07-10",202193,0,TRUE,NA,2020-11-27 12:41:37,"melodic rap,emo rap","Grade A Productions/Interscope Records",0.63,0.446,1,-8.9,1,0.0351,0.337,0,0.166,0.177,143.078,4,"Life's A Mess (feat. Halsey)"
"2020","spotify:track:3sUwkR1obXF2ENRXImOdaX","Alleen","Alleen","Lil Kleine","2017-06-23",198235,61,TRUE,NA,2020-11-27 12:41:37,NA,"Top Notch Music BV",0.828,0.828,9,-5.422,0,0.241,0.177,0,0.0832,0.371,120.092,4,"Alleen"
"2020","spotify:track:1tA3foex0E78CzVzNkDhdf","Tout Est Bon","Allemaal Een Droom","Boef;Numidia","2020-07-10",155433,53,FALSE,NA,2020-11-27 12:41:37,NA,"BOEFMUSIC",0.791,0.861,8,-5.311,0,0.12,0.211,0,0.0833,0.962,95.216,3,"Tout Est Bon"
"2020","spotify:track:4VqPOruhp5EdPBeR92t6lQ","Uprising","The Resistance","Muse","2009-09-10",304840,79,FALSE,NA,2020-11-27 12:41:37,"alternative rock,rock","Warner Records",0.602,0.905,2,-4.046,1,0.0775,0.000202,0.064,0.117,0.411,128.019,4,"Uprising"
"2020","spotify:track:3KR76sjFdoeU9YSpZvNzwV","Caliente (Na Na Na)","Caliente (Na Na Na)","Matroda;RICCI","2018-07-06",165483,0,FALSE,NA,2020-11-27 12:41:37,"bass house,tech house,g-house,house,electro house,brazilian bass","Dim Mak Records",0.546,0.897,7,-6.166,1,0.237,0.0251,0.409,0.226,0.457,119.796,4,"Caliente (Na Na Na)"
"2020","spotify:track:19Az4r4Tb5VKSnajMPg8hb","Holding On","Caracal (Deluxe)","Disclosure;Gregory Porter","2015-09-25",315000,50,FALSE,NA,2020-11-27 12:41:37,"house,vocal jazz,jazz pop,jazz","Universal-Island Records Ltd.",0.707,0.804,5,-5.207,1,0.344,0.14,0.000218,0.241,0.841,123.803,4,"Holding On"
"2020","spotify:track:2RlgNHKcydI9sayD2Df2xp","Mr. Blue Sky_2020","Out of the Blue","Electric Light Orchestra","1977",303820,82,FALSE,NA,2020-11-27 12:41:37,"art rock,soft rock","Epic/Legacy",0.388,0.338,10,-10.054,1,0.0329,0.652,3.73e-06,0.248,0.478,177.765,4,"Mr. Blue Sky_2020"
"2020","spotify:track:3OeUlriM0EZHdWleJtjoVr","Got My Mind Set on You","Cloud Nine","George Harrison","1987-11-02",234653,44,FALSE,NA,2020-11-27 12:41:37,NA,"Parlophone",0.767,0.854,4,-6.947,1,0.0426,0.465,2.03e-06,0.485,0.963,149.206,4,"Got My Mind Set on You"
"2020","spotify:track:2nvC4i2aMo4CzRjRflysah","In My Place_2020","A Rush of Blood to the Head","Coldplay","2002-08-27",226680,76,FALSE,NA,2020-11-27 12:41:37,NA,"Parlophone Records Limited",0.424,0.588,9,-5.455,1,0.0278,0.0553,4.95e-06,0.298,0.193,144.636,4,"In My Place_2020"
"2020","spotify:track:1qo1dnwguBAbiqRNd3oTEi","Body Work","Body Work","Pickle","2019-04-08",196190,42,FALSE,NA,2020-11-27 12:41:37,"tech house,bass house","SPRS",0.772,0.974,0,-4.444,1,0.0677,0.0214,0.873,0.0901,0.961,126.005,4,"Body Work"
"2020","spotify:track:7ytR5pFWmSjzHJIeQkgog4","ROCKSTAR (feat. Roddy Ricch)","BLAME IT ON BABY","DaBaby;Roddy Ricch","2020-04-17",181733,75,TRUE,NA,2020-11-27 12:41:37,"melodic rap","South Coast Music Group/Interscope Records",0.746,0.69,11,-7.956,1,0.164,0.247,0,0.101,0.497,89.977,4,"ROCKSTAR (feat. Roddy Ricch)"
"2020","spotify:track:3ppJijBGMSBnz45elmwh5V","Primal Energy (Defqon.1 2020 Anthem)","Primal Energy (Defqon.1 2020 Anthem)","D-Block & S-te-Fan","2020-02-28",316800,0,FALSE,NA,2020-11-27 12:41:37,"hardstyle,frenchcore,hardcore","Q-dance Records",0.297,0.935,11,-2.188,0,0.0758,0.0251,1.04e-05,0.157,0.147,112.603,3,"Primal Energy (Defqon.1 2020 Anthem)"
"2020","spotify:track:3SC6AMW3CjBOlx5GLvWNbt","The Prayer (feat. Zafrir)","The Prayer (feat. Zafrir)","Timmy Trumpet;KSHMR;Zafrir","2020-06-12",165000,49,FALSE,NA,2020-11-27 12:41:37,"melbourne bounce,big room,edm,slap house,electronica,melodic techno,psytrance","SINPHONY",0.5,0.904,3,-3.142,0,0.0541,0.00294,0.0928,0.518,0.13,160.046,4,"The Prayer (feat. Zafrir)"
"2020","spotify:track:3jbT1Y5MoPwEIpZndDDwVq","Adicto (with Anuel AA & Ozuna)","Adicto (with Anuel AA & Ozuna)","Tainy;Anuel AA;Ozuna","2019-08-22",270740,79,FALSE,NA,2020-11-27 12:41:37,"reggaeton,trap latino,urbano latino,latin","NEON16/Interscope Records",0.734,0.836,10,-4.803,0,0.0735,0.017,1.64e-05,0.179,0.623,80.002,4,"Adicto (with Anuel AA & Ozuna)"
"2020","spotify:track:2sE0IOF0pCl7hd4pi5QpgI","Vakantie (with Jonna Fraser)","Vakantie","Dopebwoy;Jonna Fraser","2020-06-18",165077,56,FALSE,NA,2020-11-27 12:41:37,NA,"Noah's Ark BV",0.819,0.554,4,-5.121,0,0.233,0.361,0.013,0.355,0.732,96.047,4,"Vakantie (with Jonna Fraser)"
"2020","spotify:track:7ikRId3U9AXd6tfF2fbItC","Rodeo - feat. Nas","Rodeo (feat. Nas)","Lil Nas X;Nas","2020-01-27",145222,55,TRUE,NA,2020-11-27 12:41:37,"old school hip hop,east coast hip hop,hip hop","Columbia",0.65,0.637,9,-6.195,1,0.0369,0.0814,0.000607,0.51,0.575,140.115,4,"Rodeo - feat. Nas"
