Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:1E1uGhNdBe6Dddbgs2KqtZ,"Jumpsuit","Trench","Twenty One Pilots",2018-10-05,238560,68,false,,2019-12-12T22:26:39Z,"","Fueled By Ramen",0.62,0.61,11,-8.329,0,0.0373,0.00849,0.162,0.205,0.235,127.052,4
spotify:track:1UH4viviUjZnS9aWgPGrk0,"La vie en rose - Single Version","The Best Of The Decca Years Volume One: The Singer","Louis Armstrong",1989-01-01,204400,57,false,,2019-12-12T22:26:39Z,"jazz,swing music,vocal jazz,big band","Geffen*",0.579,0.0766,0,-12.544,1,0.0582,0.866,0.00411,0.091,0.271,70.354,4
spotify:track:5ftdTvmQjjsL23t7jxADfI,"Brazil","Brazil","Declan McKenna",2015-12-04,254305,57,false,,2019-12-12T22:26:39Z,"","High Quality Popular Music",0.689,0.617,4,-5.196,1,0.029,0.0918,0.0000208,0.0816,0.682,121.062,4
spotify:track:6Zc5f20q7sOe1IC1c1jQvZ,"Without Me (with Juice WRLD)","Without Me (with Juice WRLD)","Halsey;Juice WRLD",2019-01-09,228816,1,true,,2019-12-12T22:26:39Z,"melodic rap,emo rap","Capitol Records",0.744,0.514,6,-6.103,1,0.0746,0.355,0,0.184,0.449,136.013,4
spotify:track:5w9c2J52mkdntKOmRLeM2m,"Con Calma","Con Calma","Daddy Yankee;Snow",2019-01-24,193226,81,false,,2019-12-12T22:26:39Z,"reggaeton,latin","Craft Latino",0.737,0.86,8,-2.652,0,0.0593,0.11,0.00000194,0.0574,0.656,93.989,4
spotify:track:6iRXOuVt9bOdGr3nohzddj,"RUNAWAY","RUNAWAY","half•alive",2019-06-13,161759,0,false,,2019-12-12T22:26:39Z,"","half·alive/RCA Records",0.752,0.598,0,-5.617,0,0.0482,0.00368,0.00165,0.0651,0.592,131.967,4
spotify:track:7uH27oIt4a6cIFCA8ZPcyG,"Baila Baila Baila","Baila Baila Baila","Ozuna",2019-01-05,158400,2,false,,2019-12-12T22:26:39Z,"reggaeton,trap latino,latin,urbano latino","VP Records Corp/Dimelo Vi",0.816,0.754,11,-2.75,0,0.111,0.0361,0,0.217,0.533,99.966,4
spotify:track:6ho0GyrWZN3mhi9zVRW7xi,"Losing It","Losing It","FISHER",2018-07-13,248035,74,false,,2019-12-12T22:26:39Z,"tech house,house","Fisher - Follow the FISH, LLC",0.76,0.964,2,-5.844,1,0.0577,0.00181,0.703,0.0975,0.643,125.003,4
spotify:track:3Gypwxzrov1uVkswB7sSSy,"The Veldt - 8 Minute Edit","5 years of mau5","deadmau5;Chris James",2014-11-21,521916,30,false,,2019-12-12T22:26:39Z,"edm,progressive house,dubstep","Virgin Records Ltd",0.742,0.625,9,-9.177,1,0.0322,0.159,0.443,0.0686,0.337,128.025,4
spotify:track:1Xi84slp6FryDSCbzq4UCD,"Arcade","Arcade","Duncan Laurence",2019-03-07,183624,76,false,,2019-12-12T22:26:39Z,"","Universal Music, a division of Universal International Music BV",0.459,0.331,9,-12.603,0,0.0421,0.817,0.00104,0.135,0.271,72.023,3
spotify:track:3XVBdLihbNbxUwZosxcGuJ,"If I Ain't Got You","The Diary Of Alicia Keys","Alicia Keys",2003-12-02,228706,84,false,,2019-12-12T22:26:39Z,"r&b,neo soul","J Records",0.609,0.444,7,-9.129,1,0.106,0.603,0.00000686,0.104,0.166,118.402,3
spotify:track:6gzIcEUuswJQGfJNPYMjjv,"Hard Work Pays Off","Future & Juice WRLD Present... WRLD ON DRUGS","Future;Juice WRLD",2018-10-19,224506,62,true,,2019-12-12T22:26:39Z,"rap,melodic rap,emo rap","Epic/Freebandz/Grade A/Interscope",0.736,0.482,4,-8.242,1,0.196,0.327,0,0.229,0.608,140.064,4
spotify:track:411fSfMfrNGxVsIGK3drHT,"Herres","Herres","Sevn Alias",2019-05-02,173641,44,false,,2019-12-12T22:26:39Z,"","1OAK Entertainment",0.851,0.865,1,-4.339,1,0.235,0.0109,0.00352,0.346,0.866,130.015,4
spotify:track:7C39RtGhnEw7cyf0Pyw7PV,"Saint-Tropez","Hollywood's Bleeding","Post Malone",2019-09-06,150866,0,true,,2019-12-12T22:26:39Z,"","Republic Records",0.617,0.684,0,-3.618,1,0.0439,0.0545,0,0.104,0.295,132.113,4
spotify:track:6X8HX33uK8ZVRXjdlQ4wCV,"TikTok (feat. Boef)","Forever Lit (Deluxe)","Dopebwoy;SRNO;Boef",2019-06-27,178939,0,true,,2019-12-12T22:26:39Z,"","Avalon Music",0.818,0.49,6,-7.459,1,0.274,0.094,0.00499,0.129,0.61,158.027,4
spotify:track:1qfYG2JrchEyJiqKnkE7YQ,"What You Know","Tourist History","Two Door Cinema Club",2010-02-07,189693,3,false,,2019-12-12T22:26:39Z,"indie,indie rock","Kitsune",0.55,0.753,6,-4.003,0,0.0407,0.000665,0.00000774,0.0921,0.841,139.048,4
spotify:track:1Pz3QmQFBFuI60rxCQBeW6,"Kills You Slowly","World War Joy...Kills You Slowly","The Chainsmokers",2019-03-29,213333,0,true,,2019-12-12T22:26:39Z,"","Disruptor Records/Columbia",0.696,0.429,1,-8.736,0,0.0554,0.0518,0,0.128,0.242,149.967,4
spotify:track:7evUPABneVddplechlReII,"im closing my eyes (Feat. shiloh)","im closing my eyes","potsu;Shiloh",2017-05-17,118302,0,false,,2019-12-12T22:26:39Z,"lo-fi,progressive house","Repost Network",0.895,0.109,0,-13.853,0,0.0996,0.534,0.549,0.106,0.546,134.067,4
spotify:track:3yNZ5r3LKfdmjoS3gkhUCT,"bad guy (with Justin Bieber)","bad guy (with Justin Bieber)","Billie Eilish;Justin Bieber",2019-07-11,194839,63,false,,2019-12-12T22:26:39Z,"","Darkroom/Interscope Records",0.67,0.453,0,-11.265,1,0.295,0.252,0.33,0.117,0.68,135.055,4
spotify:track:1rCcsYnmqbMYdkG7kS9GC5,"Speechless (feat. Erika Sirola)","Speechless (feat. Erika Sirola)","Robin Schulz;Erika Sirola",2018-11-16,214941,59,false,,2019-12-12T22:26:39Z,"tropical house","WM Germany",0.574,0.728,1,-4.777,1,0.062,0.0161,0.00000142,0.0851,0.266,125.047,4
spotify:track:6yujzkpUNY3jRh8kLWHAPs,"Heroes","Heroes","SUPERSPECIAL",2019-03-15,173333,0,false,,2019-12-12T22:26:39Z,"future house","Desirmont",0.665,0.886,5,-3.093,1,0.0399,0.029,0.0000136,0.118,0.512,126.032,4
spotify:track:5wojyanOP6dtCtOMjcxI1i,"Pump","Pump","Valentino Khan",2017-05-26,183750,48,false,,2019-12-12T22:26:39Z,"bass house,moombahton,g-house","Ministry of Sound Recordings",0.806,0.945,6,-2.378,1,0.0482,0.00188,0.811,0.0662,0.696,127.984,4
spotify:track:3MckdkpumOZiX2efM3B266,"EDM O' CLOCK","EDM O' CLOCK","TV Noise;Dillon Francis",2019-02-27,148571,26,true,,2019-12-12T22:26:39Z,"bass house,moombahton,edm","STMPD RCRDS",0.805,0.895,1,-3.527,1,0.109,0.00159,0.124,0.44,0.196,126.042,4
spotify:track:2GPKo5nrX2uwB8eSCebIIk,"sincerely, yours","osho","Nohidea",2017-02-05,139684,0,false,,2019-12-12T22:26:39Z,"lo-fi,lo-fi hip hop,lo-fi beats","alaya",0.605,0.396,5,-11.301,0,0.0509,0.8,0.872,0.141,0.622,80.957,4
spotify:track:1mC2UjWt25Oixtqu7C6suL,"Don't Leave Me Alone (feat. Anne-Marie) - EDX's Indian Summer Remix","Don't Leave Me Alone (feat. Anne-Marie) [EDX's Indian Summer Remix]","David Guetta;Anne-Marie;EDX",2019-05-08,210967,41,false,,2019-12-12T22:26:39Z,"edm,future house,house,progressive house,deep house","Parlophone (France)",0.684,0.818,4,-4.477,0,0.128,0.0469,0.00000339,0.119,0.336,123.938,4
spotify:track:2FkQbpFk34QN97I3OHmfaA,"Happier - Stripped","Happier (Stripped)","Marshmello;Bastille",2018-11-09,250506,0,false,,2019-12-12T22:26:39Z,"edm","Astralwerks",0.629,0.308,5,-10.382,1,0.0339,0.744,0.000821,0.198,0.153,94.147,4
spotify:track:6TodWdTSDfzwgYynTZSvJn,"Midsummer Madness","Head In The Clouds","88rising;Joji;Rich Brian",2018-07-20,280841,1,true,,2019-12-12T22:26:39Z,"indonesian hip hop","88rising Music/Warner Records",0.409,0.678,9,-7.731,1,0.0878,0.359,0.00000476,0.167,0.168,89.968,4
spotify:track:2XWjPtKdi5sucFYtVav07d,"365","365","Zedd;Katy Perry",2019-02-14,181899,63,false,,2019-12-12T22:26:39Z,"edm,pop","Interscope Records",0.745,0.693,2,-5.479,0,0.034,0.339,0,0.123,0.248,98.039,4
spotify:track:2T43UrvAg60ubJVo5KQ3t7,"Come and Get Your Love (Rerecorded)","The Best of Redbone","Redbone",2010-03-05,208306,62,false,,2019-12-12T22:26:39Z,"native american music","K-Tel",0.793,0.481,2,-14.246,1,0.0279,0.227,0.00127,0.06,0.97,107.744,4
spotify:track:0Lw6aQcBFWTQ9m4MSwwwes,"Homicide","Homicide","Logic;Eminem",2019-05-03,245413,55,true,,2019-12-12T22:26:39Z,"rap,hip hop","Def Jam Recordings",0.722,0.764,10,-5.656,0,0.398,0.145,0,0.171,0.796,139.831,4
spotify:track:38kcwx5znepLWCIBID0Bwm,"Kyouran Hey Kids!!","FIXION","THE ORAL CIGARETTES",2016-01-05,250973,41,false,,2019-12-12T22:26:39Z,"j-rock,anime,j-pop","antwork",0.526,0.981,8,-1.82,1,0.111,0.00318,0.00161,0.187,0.781,142.016,4
spotify:track:4Yq3XUNfWrAPWuB94qkC09,"Take What You Want (feat. Ozzy Osbourne & Travis Scott)","Hollywood's Bleeding","Post Malone;Ozzy Osbourne;Travis Scott",2019-09-06,229573,0,false,,2019-12-12T22:26:39Z,"metal,glam metal,heavy metal,hard rock,rap","Republic Records",0.499,0.8,1,-2.665,0,0.0502,0.0906,0,0.147,0.272,139.919,4
spotify:track:0uUNN1nSoUx1A4fkDCWDQ7,"So Am I","So Am I","Ava Max",2019-03-07,183026,1,false,,2019-12-12T22:26:39Z,"","Atlantic Records",0.682,0.656,6,-4.67,1,0.0435,0.0737,0,0.353,0.607,130.089,4
spotify:track:2edcAWwKM7SQajsFGP0edC,"I Remember","I Remember","deadmau5;Kaskade",2009-01-01,593600,53,false,,2019-12-12T22:26:39Z,"edm,progressive house,dubstep","Mau5trap/Virgin",0.848,0.497,11,-7.124,0,0.0529,0.0201,0.297,0.217,0.615,128.013,4
spotify:track:3GCdLUSnKSMJhs4Tj6CV3s,"All The Stars (with SZA) - From ""Black Panther: The Album""","Black Panther The Album Music From And Inspired By","Kendrick Lamar;SZA",2018-02-09,232186,90,true,,2019-12-12T22:26:39Z,"hip hop,west coast hip hop,r&b","Black Panther (TDE/DMG) PS",0.695,0.633,8,-4.946,1,0.0599,0.0612,0.000195,0.0926,0.557,96.782,4
spotify:track:745sIEEZGS6pqgItEHVlMh,"Fine Day","Fine Day","Keanu Silva",2018-07-27,194967,34,false,,2019-12-12T22:26:39Z,"future house","HEXAGON",0.739,0.865,1,-4.67,0,0.046,0.0262,0.00237,0.126,0.46,124.977,4
spotify:track:2AUHVjR5lhg6GcztbGvRkc,"Lick It","Lick It","Valentino Khan",2018-03-16,215040,42,false,,2019-12-12T22:26:39Z,"bass house,moombahton,g-house","Spinnin' Records",0.798,0.837,4,-2.531,1,0.0582,0.00737,0.121,0.0942,0.662,124.994,4
spotify:track:2v5JTeM6hSmi5wWy7jiwrI,"I've Been Waiting (w/ ILoveMakonnen & Fall Out Boy)","I've Been Waiting (w/ ILoveMakonnen & Fall Out Boy)","Lil Peep;ILOVEMAKONNEN;Fall Out Boy",2019-01-31,233613,60,true,,2019-12-12T22:26:39Z,"emo rap,cloud rap,emo,pop punk","Columbia",0.741,0.845,5,-3.568,0,0.0381,0.15,0,0.174,0.926,129.939,4
spotify:track:2S1LebN6AXXQqJolBxlWgO,"Earth","Earth","Lil Dicky",2019-04-18,281500,0,true,,2019-12-12T22:26:39Z,"","Commission/BMG",0.694,0.664,2,-4.649,1,0.05,0.639,0,0.0929,0.676,95.941,4
spotify:track:1LIPyl9jbqlf7vBfTOFeoB,"Splash","Splash","Ty James;unheard",2019-02-01,150447,0,true,,2019-12-12T22:26:39Z,"","Loyalty Records / Human Re Sources",0.6,0.678,1,-5.363,1,0.0331,0.015,0,0.0707,0.459,134.077,4
spotify:track:4LIbjDbLweGCrHVw8QbMSb,"Allergic","Hollywood's Bleeding","Post Malone",2019-09-06,156893,0,true,,2019-12-12T22:26:39Z,"","Republic Records",0.665,0.741,0,-3.694,1,0.0787,0.154,0.0000302,0.345,0.57,144.968,4
spotify:track:1031dCHtkJhbtcxXCwKipv,"Kings","Delirium Sonata","Tribe Society",2015-03-10,217746,45,false,,2019-12-12T22:26:39Z,"","Island Records",0.419,0.745,1,-6.679,0,0.0466,0.1,0,0.9,0.285,71.976,4
spotify:track:0dc6CJ6BsiKxyPvW4yABLo,"Free - Mood II Swing Radio Edit","Free","Ultra Naté;Mood II Swing",1997,233293,2,false,,2019-12-12T22:26:39Z,"ballroom vogue,chicago house","Strictly Rhythm Records",0.755,0.914,8,-6.096,1,0.0371,0.00389,0.000161,0.0371,0.736,124.97,4
spotify:track:2uZVfvOK7MTjBTRICYmpso,"Birds (feat. Elisa)","Birds","Imagine Dragons;Elisa",2019-06-20,219434,57,false,,2019-12-12T22:26:39Z,"italian singer-songwriter","Kid Ina Korner / Interscope",0.627,0.527,1,-7.012,0,0.0294,0.0219,0,0.16,0.293,119.995,4
spotify:track:6Yp1Fdb1a9gwCYBFVb8Jxf,"Overthinking","Akemi","goosetaf;Jaeden Camstra",2018-07-14,117439,0,false,,2019-12-12T22:26:39Z,"lo-fi hip hop,lo-fi,lo-fi beats","United Common Records",0.637,0.353,11,-9.609,0,0.209,0.893,0.643,0.0992,0.679,76.16,4
spotify:track:65TEwHlI7fv7G6ndDNN6jR,"Andante spianato et Grande polonaise brillante, Op. 22: Grande Polonaise in E-flat Major. Molto allegro","The Pianist (Original Motion Picture Soundtrack)","Frédéric Chopin;Janusz Olejniczak;Tadeusz Strugala;The Warsaw Philharmonic National Orchestra of Poland",2002-07-17,561573,35,false,,2019-12-12T22:26:39Z,"classical piano,classical","Sony Classical",0.347,0.153,3,-21.856,1,0.0322,0.984,0.895,0.149,0.15,108.513,3
